"","ExperimentName","Subject","Direction","JOL","Scored","JOL_rounded","condition"
"1031","IS_JOL C",19,"U",70,0,70,"IS"
"1032","IS_JOL C",19,"U",50,0,50,"IS"
"1033","IS_JOL C",19,"U",20,0,20,"IS"
"1034","IS_JOL C",19,"U",10,0,10,"IS"
"1035","IS_JOL C",19,"U",40,0,40,"IS"
"1036","IS_JOL C",19,"U",70,0,70,"IS"
"1037","IS_JOL C",19,"U",90,0,90,"IS"
"1038","IS_JOL C",19,"U",5,0,0,"IS"
"1039","IS_JOL C",19,"U",75,0,80,"IS"
"1040","IS_JOL C",19,"U",90,1,90,"IS"
"1041","IS_JOL C",19,"B",80,0,80,"IS"
"1042","IS_JOL C",19,"B",80,1,80,"IS"
"1043","IS_JOL C",19,"B",90,0,90,"IS"
"1044","IS_JOL C",19,"B",80,1,80,"IS"
"1045","IS_JOL C",19,"B",80,0,80,"IS"
"1046","IS_JOL C",19,"B",80,0,80,"IS"
"1047","IS_JOL C",19,"B",80,1,80,"IS"
"1048","IS_JOL C",19,"B",90,1,90,"IS"
"1049","IS_JOL C",19,"B",70,1,70,"IS"
"1050","IS_JOL C",19,"B",90,1,90,"IS"
"1051","IS_JOL C",19,"B",90,1,90,"IS"
"1052","IS_JOL C",19,"B",90,1,90,"IS"
"1053","IS_JOL C",19,"B",70,1,70,"IS"
"1054","IS_JOL C",19,"B",90,1,90,"IS"
"1055","IS_JOL C",19,"B",80,0,80,"IS"
"1056","IS_JOL C",19,"B",90,1,90,"IS"
"1057","IS_JOL C",19,"B",80,1,80,"IS"
"1058","IS_JOL C",19,"B",70,0,70,"IS"
"1059","IS_JOL C",19,"B",80,0,80,"IS"
"1060","IS_JOL C",19,"B",90,1,90,"IS"
"1061","IS_JOL C",19,"F",80,1,80,"IS"
"1062","IS_JOL C",19,"F",90,1,90,"IS"
"1063","IS_JOL C",19,"F",70,1,70,"IS"
"1064","IS_JOL C",19,"F",90,1,90,"IS"
"1065","IS_JOL C",19,"F",80,1,80,"IS"
"1066","IS_JOL C",19,"F",90,1,90,"IS"
"1067","IS_JOL C",19,"F",80,1,80,"IS"
"1068","IS_JOL C",19,"F",80,1,80,"IS"
"1069","IS_JOL C",19,"F",80,1,80,"IS"
"1070","IS_JOL C",19,"F",80,1,80,"IS"
"1071","IS_JOL C",19,"F",80,1,80,"IS"
"1072","IS_JOL C",19,"F",70,1,70,"IS"
"1073","IS_JOL C",19,"F",90,1,90,"IS"
"1074","IS_JOL C",19,"F",80,1,80,"IS"
"1075","IS_JOL C",19,"F",70,1,70,"IS"
"1076","IS_JOL C",19,"F",80,1,80,"IS"
"1077","IS_JOL C",19,"F",80,1,80,"IS"
"1078","IS_JOL C",19,"F",80,1,80,"IS"
"1079","IS_JOL C",19,"F",90,1,90,"IS"
"1080","IS_JOL C",19,"F",70,1,70,"IS"
"1081","IS_JOL C",19,"S",90,1,90,"IS"
"1082","IS_JOL C",19,"S",90,1,90,"IS"
"1083","IS_JOL C",19,"S",90,1,90,"IS"
"1084","IS_JOL C",19,"S",90,1,90,"IS"
"1085","IS_JOL C",19,"S",90,1,90,"IS"
"1086","IS_JOL C",19,"S",90,1,90,"IS"
"1087","IS_JOL C",19,"S",40,1,40,"IS"
"1088","IS_JOL C",19,"S",80,1,80,"IS"
"1089","IS_JOL C",19,"S",80,1,80,"IS"
"1090","IS_JOL C",19,"S",80,1,80,"IS"
"1091","IS_JOL C",19,"S",70,1,70,"IS"
"1092","IS_JOL C",19,"S",90,1,90,"IS"
"1093","IS_JOL C",19,"S",70,1,70,"IS"
"1094","IS_JOL C",19,"S",90,0,90,"IS"
"1095","IS_JOL C",19,"S",80,1,80,"IS"
"1096","IS_JOL C",19,"S",70,1,70,"IS"
"1097","IS_JOL C",19,"S",80,1,80,"IS"
"1098","IS_JOL C",19,"S",80,1,80,"IS"
"1099","IS_JOL C",19,"S",80,0,80,"IS"
"1100","IS_JOL C",19,"S",80,1,80,"IS"
"1101","IS_JOL C",19,"U",0,1,0,"IS"
"1102","IS_JOL C",19,"U",50,0,50,"IS"
"1103","IS_JOL C",19,"U",0,0,0,"IS"
"1104","IS_JOL C",19,"U",80,1,80,"IS"
"1105","IS_JOL C",19,"U",60,0,60,"IS"
"1106","IS_JOL C",19,"U",10,0,10,"IS"
"1107","IS_JOL C",19,"U",60,0,60,"IS"
"1108","IS_JOL C",19,"U",70,0,70,"IS"
"1109","IS_JOL C",19,"U",60,1,60,"IS"
"1110","IS_JOL C",19,"U",60,0,60,"IS"
"1111","IS_JOL C",19,"U",80,0,80,"IS"
"1112","IS_JOL C",19,"U",70,0,70,"IS"
"1113","IS_JOL C",19,"U",70,0,70,"IS"
"1114","IS_JOL C",19,"U",40,0,40,"IS"
"1115","IS_JOL C",19,"U",70,0,70,"IS"
"1116","IS_JOL C",19,"U",70,0,70,"IS"
"1117","IS_JOL C",19,"U",50,0,50,"IS"
"1118","IS_JOL C",19,"U",70,0,70,"IS"
"1119","IS_JOL C",19,"U",40,0,40,"IS"
"1120","IS_JOL C",19,"U",60,1,60,"IS"
"1121","IS_JOL D",20,"B",30,0,30,"IS"
"1122","IS_JOL D",20,"B",40,0,40,"IS"
"1123","IS_JOL D",20,"B",20,1,20,"IS"
"1124","IS_JOL D",20,"B",10,1,10,"IS"
"1125","IS_JOL D",20,"B",90,1,90,"IS"
"1126","IS_JOL D",20,"B",50,1,50,"IS"
"1127","IS_JOL D",20,"B",30,0,30,"IS"
"1128","IS_JOL D",20,"B",80,1,80,"IS"
"1129","IS_JOL D",20,"B",40,0,40,"IS"
"1130","IS_JOL D",20,"B",20,0,20,"IS"
"1131","IS_JOL D",20,"B",80,0,80,"IS"
"1132","IS_JOL D",20,"B",50,1,50,"IS"
"1133","IS_JOL D",20,"B",1,1,0,"IS"
"1134","IS_JOL D",20,"B",70,0,70,"IS"
"1135","IS_JOL D",20,"B",10,1,10,"IS"
"1136","IS_JOL D",20,"B",70,1,70,"IS"
"1137","IS_JOL D",20,"B",50,1,50,"IS"
"1138","IS_JOL D",20,"B",50,1,50,"IS"
"1139","IS_JOL D",20,"B",30,1,30,"IS"
"1140","IS_JOL D",20,"B",20,1,20,"IS"
"1141","IS_JOL D",20,"F",30,0,30,"IS"
"1142","IS_JOL D",20,"F",NA,0,NA,"IS"
"1143","IS_JOL D",20,"F",10,1,10,"IS"
"1144","IS_JOL D",20,"F",90,1,90,"IS"
"1145","IS_JOL D",20,"F",90,1,90,"IS"
"1146","IS_JOL D",20,"F",1,1,0,"IS"
"1147","IS_JOL D",20,"F",100,1,100,"IS"
"1148","IS_JOL D",20,"F",10,1,10,"IS"
"1149","IS_JOL D",20,"F",10,1,10,"IS"
"1150","IS_JOL D",20,"F",20,1,20,"IS"
"1151","IS_JOL D",20,"F",30,1,30,"IS"
"1152","IS_JOL D",20,"F",50,1,50,"IS"
"1153","IS_JOL D",20,"F",50,1,50,"IS"
"1154","IS_JOL D",20,"F",5,1,0,"IS"
"1155","IS_JOL D",20,"F",50,1,50,"IS"
"1156","IS_JOL D",20,"F",40,1,40,"IS"
"1157","IS_JOL D",20,"F",30,1,30,"IS"
"1158","IS_JOL D",20,"F",50,1,50,"IS"
"1159","IS_JOL D",20,"F",90,1,90,"IS"
"1160","IS_JOL D",20,"F",90,1,90,"IS"
"1161","IS_JOL D",20,"S",60,1,60,"IS"
"1162","IS_JOL D",20,"S",50,1,50,"IS"
"1163","IS_JOL D",20,"S",30,1,30,"IS"
"1164","IS_JOL D",20,"S",30,1,30,"IS"
"1165","IS_JOL D",20,"S",40,0,40,"IS"
"1166","IS_JOL D",20,"S",20,1,20,"IS"
"1167","IS_JOL D",20,"S",50,1,50,"IS"
"1168","IS_JOL D",20,"S",60,1,60,"IS"
"1169","IS_JOL D",20,"S",30,1,30,"IS"
"1170","IS_JOL D",20,"S",70,1,70,"IS"
"1171","IS_JOL D",20,"S",30,1,30,"IS"
"1172","IS_JOL D",20,"S",30,1,30,"IS"
"1173","IS_JOL D",20,"S",40,0,40,"IS"
"1174","IS_JOL D",20,"S",60,1,60,"IS"
"1175","IS_JOL D",20,"S",40,1,40,"IS"
"1176","IS_JOL D",20,"S",60,1,60,"IS"
"1177","IS_JOL D",20,"S",60,1,60,"IS"
"1178","IS_JOL D",20,"S",10,1,10,"IS"
"1179","IS_JOL D",20,"S",10,1,10,"IS"
"1180","IS_JOL D",20,"S",60,1,60,"IS"
"1181","IS_JOL D",20,"U",30,0,30,"IS"
"1182","IS_JOL D",20,"U",50,0,50,"IS"
"1183","IS_JOL D",20,"U",50,0,50,"IS"
"1184","IS_JOL D",20,"U",20,0,20,"IS"
"1185","IS_JOL D",20,"U",60,0,60,"IS"
"1186","IS_JOL D",20,"U",30,0,30,"IS"
"1187","IS_JOL D",20,"U",20,0,20,"IS"
"1188","IS_JOL D",20,"U",60,0,60,"IS"
"1189","IS_JOL D",20,"U",30,0,30,"IS"
"1190","IS_JOL D",20,"U",50,0,50,"IS"
"1191","IS_JOL D",20,"U",50,0,50,"IS"
"1192","IS_JOL D",20,"U",20,0,20,"IS"
"1193","IS_JOL D",20,"U",60,0,60,"IS"
"1194","IS_JOL D",20,"U",40,0,40,"IS"
"1195","IS_JOL D",20,"U",1,0,0,"IS"
"1196","IS_JOL D",20,"U",70,0,70,"IS"
"1197","IS_JOL D",20,"U",33,0,30,"IS"
"1198","IS_JOL D",20,"U",14,0,10,"IS"
"1199","IS_JOL D",20,"U",90,0,90,"IS"
"1200","IS_JOL D",20,"U",50,0,50,"IS"
"1201","IS_JOL D",20,"B",40,1,40,"IS"
"1202","IS_JOL D",20,"B",30,1,30,"IS"
"1203","IS_JOL D",20,"B",90,1,90,"IS"
"1204","IS_JOL D",20,"B",33,1,30,"IS"
"1205","IS_JOL D",20,"B",30,1,30,"IS"
"1206","IS_JOL D",20,"B",20,0,20,"IS"
"1207","IS_JOL D",20,"B",10,0,10,"IS"
"1208","IS_JOL D",20,"B",40,0,40,"IS"
"1209","IS_JOL D",20,"B",100,1,100,"IS"
"1210","IS_JOL D",20,"B",30,0,30,"IS"
"1211","IS_JOL D",20,"B",50,1,50,"IS"
"1212","IS_JOL D",20,"B",50,1,50,"IS"
"1213","IS_JOL D",20,"B",30,0,30,"IS"
"1214","IS_JOL D",20,"B",40,1,40,"IS"
"1215","IS_JOL D",20,"B",30,1,30,"IS"
"1216","IS_JOL D",20,"B",30,0,30,"IS"
"1217","IS_JOL D",20,"B",50,0,50,"IS"
"1218","IS_JOL D",20,"B",70,1,70,"IS"
"1219","IS_JOL D",20,"B",10,0,10,"IS"
"1220","IS_JOL D",20,"B",30,0,30,"IS"
"1221","IS_JOL D",20,"F",70,1,70,"IS"
"1222","IS_JOL D",20,"F",50,1,50,"IS"
"1223","IS_JOL D",20,"F",20,0,20,"IS"
"1224","IS_JOL D",20,"F",20,1,20,"IS"
"1225","IS_JOL D",20,"F",20,0,20,"IS"
"1226","IS_JOL D",20,"F",30,1,30,"IS"
"1227","IS_JOL D",20,"F",30,0,30,"IS"
"1228","IS_JOL D",20,"F",20,1,20,"IS"
"1229","IS_JOL D",20,"F",10,1,10,"IS"
"1230","IS_JOL D",20,"F",20,1,20,"IS"
"1231","IS_JOL D",20,"F",50,1,50,"IS"
"1232","IS_JOL D",20,"F",90,1,90,"IS"
"1233","IS_JOL D",20,"F",60,1,60,"IS"
"1234","IS_JOL D",20,"F",60,1,60,"IS"
"1235","IS_JOL D",20,"F",80,1,80,"IS"
"1236","IS_JOL D",20,"F",50,1,50,"IS"
"1237","IS_JOL D",20,"F",90,1,90,"IS"
"1238","IS_JOL D",20,"F",90,1,90,"IS"
"1239","IS_JOL D",20,"F",40,1,40,"IS"
"1240","IS_JOL D",20,"F",30,1,30,"IS"
"1241","IS_JOL D",20,"S",70,1,70,"IS"
"1242","IS_JOL D",20,"S",90,0,90,"IS"
"1243","IS_JOL D",20,"S",40,1,40,"IS"
"1244","IS_JOL D",20,"S",40,0,40,"IS"
"1245","IS_JOL D",20,"S",40,1,40,"IS"
"1246","IS_JOL D",20,"S",40,1,40,"IS"
"1247","IS_JOL D",20,"S",50,0,50,"IS"
"1248","IS_JOL D",20,"S",50,1,50,"IS"
"1249","IS_JOL D",20,"S",10,0,10,"IS"
"1250","IS_JOL D",20,"S",60,1,60,"IS"
"1251","IS_JOL D",20,"S",50,0,50,"IS"
"1252","IS_JOL D",20,"S",90,1,90,"IS"
"1253","IS_JOL D",20,"S",40,1,40,"IS"
"1254","IS_JOL D",20,"S",20,1,20,"IS"
"1255","IS_JOL D",20,"S",50,1,50,"IS"
"1256","IS_JOL D",20,"S",60,1,60,"IS"
"1257","IS_JOL D",20,"S",50,0,50,"IS"
"1258","IS_JOL D",20,"S",50,1,50,"IS"
"1259","IS_JOL D",20,"S",40,1,40,"IS"
"1260","IS_JOL D",20,"S",20,1,20,"IS"
"1261","IS_JOL D",20,"U",30,0,30,"IS"
"1262","IS_JOL D",20,"U",70,0,70,"IS"
"1263","IS_JOL D",20,"U",50,0,50,"IS"
"1264","IS_JOL D",20,"U",30,0,30,"IS"
"1265","IS_JOL D",20,"U",50,0,50,"IS"
"1266","IS_JOL D",20,"U",30,0,30,"IS"
"1267","IS_JOL D",20,"U",30,0,30,"IS"
"1268","IS_JOL D",20,"U",50,0,50,"IS"
"1269","IS_JOL D",20,"U",40,0,40,"IS"
"1270","IS_JOL D",20,"U",40,0,40,"IS"
"1271","IS_JOL D",20,"U",10,0,10,"IS"
"1272","IS_JOL D",20,"U",50,0,50,"IS"
"1273","IS_JOL D",20,"U",50,0,50,"IS"
"1274","IS_JOL D",20,"U",40,0,40,"IS"
"1275","IS_JOL D",20,"U",90,0,90,"IS"
"1276","IS_JOL D",20,"U",30,0,30,"IS"
"1277","IS_JOL D",20,"U",40,0,40,"IS"
"1278","IS_JOL D",20,"U",30,0,30,"IS"
"1279","IS_JOL D",20,"U",40,0,40,"IS"
"1280","IS_JOL D",20,"U",60,0,60,"IS"
"1281","IS_JOL A",29,"F",70,1,70,"IS"
"1282","IS_JOL A",29,"F",55,1,60,"IS"
"1283","IS_JOL A",29,"F",70,1,70,"IS"
"1284","IS_JOL A",29,"F",70,1,70,"IS"
"1285","IS_JOL A",29,"F",65,1,60,"IS"
"1286","IS_JOL A",29,"F",50,1,50,"IS"
"1287","IS_JOL A",29,"F",70,1,70,"IS"
"1288","IS_JOL A",29,"F",70,1,70,"IS"
"1289","IS_JOL A",29,"F",70,1,70,"IS"
"1290","IS_JOL A",29,"F",80,1,80,"IS"
"1291","IS_JOL A",29,"F",70,1,70,"IS"
"1292","IS_JOL A",29,"F",70,1,70,"IS"
"1293","IS_JOL A",29,"F",68,1,70,"IS"
"1294","IS_JOL A",29,"F",70,1,70,"IS"
"1295","IS_JOL A",29,"F",60,1,60,"IS"
"1296","IS_JOL A",29,"F",70,1,70,"IS"
"1297","IS_JOL A",29,"F",60,1,60,"IS"
"1298","IS_JOL A",29,"F",90,1,90,"IS"
"1299","IS_JOL A",29,"F",60,1,60,"IS"
"1300","IS_JOL A",29,"F",70,1,70,"IS"
"1301","IS_JOL A",29,"B",60,1,60,"IS"
"1302","IS_JOL A",29,"B",70,0,70,"IS"
"1303","IS_JOL A",29,"B",60,1,60,"IS"
"1304","IS_JOL A",29,"B",70,0,70,"IS"
"1305","IS_JOL A",29,"B",80,1,80,"IS"
"1306","IS_JOL A",29,"B",60,1,60,"IS"
"1307","IS_JOL A",29,"B",45,1,40,"IS"
"1308","IS_JOL A",29,"B",60,0,60,"IS"
"1309","IS_JOL A",29,"B",60,1,60,"IS"
"1310","IS_JOL A",29,"B",70,1,70,"IS"
"1311","IS_JOL A",29,"B",70,1,70,"IS"
"1312","IS_JOL A",29,"B",60,1,60,"IS"
"1313","IS_JOL A",29,"B",65,1,60,"IS"
"1314","IS_JOL A",29,"B",50,1,50,"IS"
"1315","IS_JOL A",29,"B",70,1,70,"IS"
"1316","IS_JOL A",29,"B",45,1,40,"IS"
"1317","IS_JOL A",29,"B",0,1,0,"IS"
"1318","IS_JOL A",29,"B",NA,1,NA,"IS"
"1319","IS_JOL A",29,"B",90,1,90,"IS"
"1320","IS_JOL A",29,"B",69,1,70,"IS"
"1321","IS_JOL A",29,"S",70,1,70,"IS"
"1322","IS_JOL A",29,"S",67,1,70,"IS"
"1323","IS_JOL A",29,"S",60,1,60,"IS"
"1324","IS_JOL A",29,"S",30,1,30,"IS"
"1325","IS_JOL A",29,"S",35,1,40,"IS"
"1326","IS_JOL A",29,"S",80,1,80,"IS"
"1327","IS_JOL A",29,"S",50,1,50,"IS"
"1328","IS_JOL A",29,"S",40,1,40,"IS"
"1329","IS_JOL A",29,"S",90,1,90,"IS"
"1330","IS_JOL A",29,"S",80,1,80,"IS"
"1331","IS_JOL A",29,"S",80,1,80,"IS"
"1332","IS_JOL A",29,"S",80,1,80,"IS"
"1333","IS_JOL A",29,"S",70,1,70,"IS"
"1334","IS_JOL A",29,"S",50,1,50,"IS"
"1335","IS_JOL A",29,"S",90,1,90,"IS"
"1336","IS_JOL A",29,"S",97,1,100,"IS"
"1337","IS_JOL A",29,"S",70,1,70,"IS"
"1338","IS_JOL A",29,"S",70,1,70,"IS"
"1339","IS_JOL A",29,"S",90,1,90,"IS"
"1340","IS_JOL A",29,"S",75,1,80,"IS"
"1341","IS_JOL A",29,"U",70,0,70,"IS"
"1342","IS_JOL A",29,"U",65,0,60,"IS"
"1343","IS_JOL A",29,"U",90,0,90,"IS"
"1344","IS_JOL A",29,"U",65,1,60,"IS"
"1345","IS_JOL A",29,"U",60,0,60,"IS"
"1346","IS_JOL A",29,"U",80,0,80,"IS"
"1347","IS_JOL A",29,"U",40,0,40,"IS"
"1348","IS_JOL A",29,"U",90,0,90,"IS"
"1349","IS_JOL A",29,"U",70,1,70,"IS"
"1350","IS_JOL A",29,"U",60,0,60,"IS"
"1351","IS_JOL A",29,"U",78,0,80,"IS"
"1352","IS_JOL A",29,"U",70,0,70,"IS"
"1353","IS_JOL A",29,"U",50,0,50,"IS"
"1354","IS_JOL A",29,"U",90,0,90,"IS"
"1355","IS_JOL A",29,"U",68,0,70,"IS"
"1356","IS_JOL A",29,"U",60,0,60,"IS"
"1357","IS_JOL A",29,"U",60,0,60,"IS"
"1358","IS_JOL A",29,"U",67,0,70,"IS"
"1359","IS_JOL A",29,"U",80,0,80,"IS"
"1360","IS_JOL A",29,"U",90,0,90,"IS"
"1361","IS_JOL A",29,"F",87,0,90,"IS"
"1362","IS_JOL A",29,"F",47,1,50,"IS"
"1363","IS_JOL A",29,"F",70,1,70,"IS"
"1364","IS_JOL A",29,"F",90,1,90,"IS"
"1365","IS_JOL A",29,"F",70,1,70,"IS"
"1366","IS_JOL A",29,"F",60,0,60,"IS"
"1367","IS_JOL A",29,"F",90,1,90,"IS"
"1368","IS_JOL A",29,"F",78,1,80,"IS"
"1369","IS_JOL A",29,"F",90,1,90,"IS"
"1370","IS_JOL A",29,"F",60,1,60,"IS"
"1371","IS_JOL A",29,"F",90,1,90,"IS"
"1372","IS_JOL A",29,"F",80,1,80,"IS"
"1373","IS_JOL A",29,"F",70,1,70,"IS"
"1374","IS_JOL A",29,"F",68,0,70,"IS"
"1375","IS_JOL A",29,"F",50,1,50,"IS"
"1376","IS_JOL A",29,"F",90,1,90,"IS"
"1377","IS_JOL A",29,"F",60,1,60,"IS"
"1378","IS_JOL A",29,"F",76,1,80,"IS"
"1379","IS_JOL A",29,"F",88,1,90,"IS"
"1380","IS_JOL A",29,"F",80,1,80,"IS"
"1381","IS_JOL A",29,"B",60,1,60,"IS"
"1382","IS_JOL A",29,"B",80,0,80,"IS"
"1383","IS_JOL A",29,"B",0,0,0,"IS"
"1384","IS_JOL A",29,"B",8,1,10,"IS"
"1385","IS_JOL A",29,"B",70,1,70,"IS"
"1386","IS_JOL A",29,"B",68,1,70,"IS"
"1387","IS_JOL A",29,"B",67,0,70,"IS"
"1388","IS_JOL A",29,"B",67,1,70,"IS"
"1389","IS_JOL A",29,"B",90,1,90,"IS"
"1390","IS_JOL A",29,"B",90,1,90,"IS"
"1391","IS_JOL A",29,"B",70,1,70,"IS"
"1392","IS_JOL A",29,"B",80,1,80,"IS"
"1393","IS_JOL A",29,"B",60,1,60,"IS"
"1394","IS_JOL A",29,"B",40,0,40,"IS"
"1395","IS_JOL A",29,"B",70,1,70,"IS"
"1396","IS_JOL A",29,"B",79,1,80,"IS"
"1397","IS_JOL A",29,"B",70,0,70,"IS"
"1398","IS_JOL A",29,"B",90,0,90,"IS"
"1399","IS_JOL A",29,"B",99,0,100,"IS"
"1400","IS_JOL A",29,"B",80,0,80,"IS"
"1401","IS_JOL A",29,"S",7,0,10,"IS"
"1402","IS_JOL A",29,"S",90,0,90,"IS"
"1403","IS_JOL A",29,"S",70,1,70,"IS"
"1404","IS_JOL A",29,"S",60,1,60,"IS"
"1405","IS_JOL A",29,"S",60,1,60,"IS"
"1406","IS_JOL A",29,"S",80,1,80,"IS"
"1407","IS_JOL A",29,"S",70,1,70,"IS"
"1408","IS_JOL A",29,"S",80,1,80,"IS"
"1409","IS_JOL A",29,"S",70,1,70,"IS"
"1410","IS_JOL A",29,"S",50,1,50,"IS"
"1411","IS_JOL A",29,"S",79,1,80,"IS"
"1412","IS_JOL A",29,"S",75,1,80,"IS"
"1413","IS_JOL A",29,"S",80,1,80,"IS"
"1414","IS_JOL A",29,"S",70,1,70,"IS"
"1415","IS_JOL A",29,"S",56,1,60,"IS"
"1416","IS_JOL A",29,"S",30,1,30,"IS"
"1417","IS_JOL A",29,"S",90,1,90,"IS"
"1418","IS_JOL A",29,"S",80,1,80,"IS"
"1419","IS_JOL A",29,"S",67,1,70,"IS"
"1420","IS_JOL A",29,"S",90,1,90,"IS"
"1421","IS_JOL A",29,"U",54,0,50,"IS"
"1422","IS_JOL A",29,"U",55,0,60,"IS"
"1423","IS_JOL A",29,"U",60,0,60,"IS"
"1424","IS_JOL A",29,"U",60,1,60,"IS"
"1425","IS_JOL A",29,"U",60,1,60,"IS"
"1426","IS_JOL A",29,"U",60,0,60,"IS"
"1427","IS_JOL A",29,"U",60,0,60,"IS"
"1428","IS_JOL A",29,"U",30,0,30,"IS"
"1429","IS_JOL A",29,"U",60,0,60,"IS"
"1430","IS_JOL A",29,"U",60,1,60,"IS"
"1431","IS_JOL A",29,"U",45,1,40,"IS"
"1432","IS_JOL A",29,"U",40,1,40,"IS"
"1433","IS_JOL A",29,"U",60,0,60,"IS"
"1434","IS_JOL A",29,"U",60,1,60,"IS"
"1435","IS_JOL A",29,"U",10,0,10,"IS"
"1436","IS_JOL A",29,"U",0,1,0,"IS"
"1437","IS_JOL A",29,"U",12,0,10,"IS"
"1438","IS_JOL A",29,"U",54,1,50,"IS"
"1439","IS_JOL A",29,"U",60,1,60,"IS"
"1440","IS_JOL A",29,"U",20,1,20,"IS"
"1441","IS_JOL B",30,"F",98,1,100,"IS"
"1442","IS_JOL B",30,"F",89,1,90,"IS"
"1443","IS_JOL B",30,"F",7,1,10,"IS"
"1444","IS_JOL B",30,"F",100,1,100,"IS"
"1445","IS_JOL B",30,"F",89,1,90,"IS"
"1446","IS_JOL B",30,"F",88,1,90,"IS"
"1447","IS_JOL B",30,"F",100,1,100,"IS"
"1448","IS_JOL B",30,"F",87,1,90,"IS"
"1449","IS_JOL B",30,"F",100,1,100,"IS"
"1450","IS_JOL B",30,"F",75,1,80,"IS"
"1451","IS_JOL B",30,"F",100,1,100,"IS"
"1452","IS_JOL B",30,"F",35,1,40,"IS"
"1453","IS_JOL B",30,"F",13,1,10,"IS"
"1454","IS_JOL B",30,"F",87,1,90,"IS"
"1455","IS_JOL B",30,"F",90,1,90,"IS"
"1456","IS_JOL B",30,"F",99,1,100,"IS"
"1457","IS_JOL B",30,"F",74,1,70,"IS"
"1458","IS_JOL B",30,"F",89,1,90,"IS"
"1459","IS_JOL B",30,"F",99,1,100,"IS"
"1460","IS_JOL B",30,"F",94,1,90,"IS"
"1461","IS_JOL B",30,"B",100,1,100,"IS"
"1462","IS_JOL B",30,"B",97,1,100,"IS"
"1463","IS_JOL B",30,"B",78,1,80,"IS"
"1464","IS_JOL B",30,"B",7,1,10,"IS"
"1465","IS_JOL B",30,"B",100,1,100,"IS"
"1466","IS_JOL B",30,"B",63,1,60,"IS"
"1467","IS_JOL B",30,"B",79,1,80,"IS"
"1468","IS_JOL B",30,"B",90,0,90,"IS"
"1469","IS_JOL B",30,"B",88,1,90,"IS"
"1470","IS_JOL B",30,"B",89,1,90,"IS"
"1471","IS_JOL B",30,"B",76,1,80,"IS"
"1472","IS_JOL B",30,"B",97,1,100,"IS"
"1473","IS_JOL B",30,"B",96,1,100,"IS"
"1474","IS_JOL B",30,"B",83,1,80,"IS"
"1475","IS_JOL B",30,"B",45,1,40,"IS"
"1476","IS_JOL B",30,"B",73,0,70,"IS"
"1477","IS_JOL B",30,"B",89,1,90,"IS"
"1478","IS_JOL B",30,"B",12,0,10,"IS"
"1479","IS_JOL B",30,"B",99,1,100,"IS"
"1480","IS_JOL B",30,"B",89,1,90,"IS"
"1481","IS_JOL B",30,"S",100,1,100,"IS"
"1482","IS_JOL B",30,"S",45,1,40,"IS"
"1483","IS_JOL B",30,"S",100,1,100,"IS"
"1484","IS_JOL B",30,"S",30,1,30,"IS"
"1485","IS_JOL B",30,"S",12,1,10,"IS"
"1486","IS_JOL B",30,"S",56,1,60,"IS"
"1487","IS_JOL B",30,"S",97,1,100,"IS"
"1488","IS_JOL B",30,"S",15,1,20,"IS"
"1489","IS_JOL B",30,"S",98,1,100,"IS"
"1490","IS_JOL B",30,"S",65,1,60,"IS"
"1491","IS_JOL B",30,"S",25,1,20,"IS"
"1492","IS_JOL B",30,"S",23,1,20,"IS"
"1493","IS_JOL B",30,"S",78,1,80,"IS"
"1494","IS_JOL B",30,"S",15,1,20,"IS"
"1495","IS_JOL B",30,"S",93,1,90,"IS"
"1496","IS_JOL B",30,"S",12,1,10,"IS"
"1497","IS_JOL B",30,"S",98,1,100,"IS"
"1498","IS_JOL B",30,"S",12,1,10,"IS"
"1499","IS_JOL B",30,"S",21,1,20,"IS"
"1500","IS_JOL B",30,"S",100,1,100,"IS"
"1501","IS_JOL B",30,"U",25,0,20,"IS"
"1502","IS_JOL B",30,"U",65,0,60,"IS"
"1503","IS_JOL B",30,"U",100,0,100,"IS"
"1504","IS_JOL B",30,"U",78,1,80,"IS"
"1505","IS_JOL B",30,"U",65,0,60,"IS"
"1506","IS_JOL B",30,"U",100,0,100,"IS"
"1507","IS_JOL B",30,"U",100,0,100,"IS"
"1508","IS_JOL B",30,"U",36,1,40,"IS"
"1509","IS_JOL B",30,"U",100,1,100,"IS"
"1510","IS_JOL B",30,"U",100,1,100,"IS"
"1511","IS_JOL B",30,"U",100,0,100,"IS"
"1512","IS_JOL B",30,"U",100,0,100,"IS"
"1513","IS_JOL B",30,"U",100,0,100,"IS"
"1514","IS_JOL B",30,"U",35,0,40,"IS"
"1515","IS_JOL B",30,"U",21,0,20,"IS"
"1516","IS_JOL B",30,"U",100,0,100,"IS"
"1517","IS_JOL B",30,"U",100,0,100,"IS"
"1518","IS_JOL B",30,"U",100,1,100,"IS"
"1519","IS_JOL B",30,"U",98,1,100,"IS"
"1520","IS_JOL B",30,"U",56,0,60,"IS"
"1521","IS_JOL B",30,"F",78,1,80,"IS"
"1522","IS_JOL B",30,"F",100,1,100,"IS"
"1523","IS_JOL B",30,"F",91,1,90,"IS"
"1524","IS_JOL B",30,"F",86,1,90,"IS"
"1525","IS_JOL B",30,"F",100,1,100,"IS"
"1526","IS_JOL B",30,"F",54,1,50,"IS"
"1527","IS_JOL B",30,"F",87,0,90,"IS"
"1528","IS_JOL B",30,"F",78,1,80,"IS"
