Username,Condition.Description,Direction,Block,JOL,Recall,Version,,Get Means,,,,,,,,,,,,,,,,,,,
w917542_rm,READ,S,2,90,0,sona,,,,,,,,,,,,,,,,,,,,,
w982469AN,READ,S,2,80,0,sona,,,,,,,,,,,,,,,,,,,,,
w982469AN,READ,F,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w322833_tr,READ,S,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w917542_rm,READ,S,2,70,0,sona,,,,,,,,,,,,,,,,,,,,,
w982469AN,READ,S,2,80,0,sona,,,,,,,,,,,,,,,,,,,,,
w322833_tr,READ,B,2,60,100,sona,,,,,,,,,,,,,,,,,,,,,
w917542_rm,READ,B,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w924600,READ,B,2,70,100,sona,,,,,,,,,,,,,,,,,,,,,
w982469AN,READ,B,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w10092569,READ,U,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w322833_tr,READ,U,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w917542_rm,READ,U,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w982469AN,READ,U,2,10,0,sona,,,,,,,,,,,,,,,,,,,,,
w917542_rm,READ,B,2,0,0,sona,,,,,,,,,,,,,,,,,,,,,
w982469AN,READ,B,2,20,0,sona,,,,,,,,,,,,,,,,,,,,,
w322833_tr,READ,F,2,80,100,sona,,,,,,,,,,,,,,,,,,,,,
w917542_rm,READ,F,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w982469AN,READ,F,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
w982469AN,READ,F,2,60,0,sona,,,,,,,,,,,,,,,,,,,,,
w982469AN,READ,S,2,40,0,sona,,,,,,,,,,,,,,,,,,,,,
w322833_tr,READ,S,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w982469AN,READ,S,2,40,100,sona,,,,,,,,,,,,,,,,,,,,,
w10092569,READ,F,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w322833_tr,READ,F,2,50,100,sona,,,,,,,,,,,,,,,,,,,,,
w917542_rm,READ,F,2,50,0,sona,,,,,,,,,,,,,,,,,,,,,
w982469AN,READ,F,2,30,0,sona,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,80,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,10,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,80,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,0,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,80,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,80,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,80,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,10,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,10,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,80,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,80,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,40,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,F,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,F,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,S,2,10,100,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,S,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d51d781dc299300183ce5e2,READ,B,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5eb9bc935b6de20e446196fd,READ,B,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,10,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,U,2,50,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,S,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,10,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,B,2,80,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,10,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,10,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,30,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,U,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,50,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,90,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,S,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,70,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,F,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,F,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,20,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,0,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,60,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,20,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,F,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,B,2,90,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,S,2,100,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,S,2,40,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,S,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,0,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,80,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,F,2,90,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,F,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,100,100,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,B,2,70,100,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,U,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
5dc0a951c4c14f05077806b0,READ,U,2,10,100,prolific,,,,,,,,,,,,,,,,,,,,,
5ee93736ead07b2c7ad4d111,READ,U,2,60,0,prolific,,,,,,,,,,,,,,,,,,,,,
5d77276261be59001a9ad7d5,READ,B,2,30,0,prolific,,,,,,,,,,,,,,,,,,,,,
