"Username","Condition.Description","Direction","Block","JOL","Recall","Version","JOL_rounded","warning"
"5ec70087ac7d6b14612ce128","READ","S",1,80,0,"prolific",80,"no"
"5ed7fb6f9a8d502e6cd44f97","READ","S",1,50,100,"prolific",50,"no"
"5f2f83b308a6c63831ec86aa","READ","S",1,87,0,"prolific",90,"no"
"5e1b328e477f3b36d6857778","READ","S",1,65,0,"prolific",60,"no"
"5ec70087ac7d6b14612ce128","READ","S",1,57,100,"prolific",60,"no"
"5ed7fb6f9a8d502e6cd44f97","READ","S",1,20,100,"prolific",20,"no"
"5f2f83b308a6c63831ec86aa","READ","S",1,56,0,"prolific",60,"no"
"59ad75aba372d6000157ee35","READ","U",1,10,0,"prolific",10,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,0,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","F",1,70,100,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,15,100,"prolific",20,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,89,100,"prolific",90,"no"
"59ad75aba372d6000157ee35","READ","F",1,100,100,"prolific",100,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,90,100,"prolific",90,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,90,100,"prolific",90,"no"
"59ad75aba372d6000157ee35","READ","S",1,40,0,"prolific",40,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,90,100,"prolific",90,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,75,0,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","F",1,50,100,"prolific",50,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,50,100,"prolific",50,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,34,0,"prolific",30,"no"
"59ad75aba372d6000157ee35","READ","U",1,30,0,"prolific",30,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,5,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","F",1,90,100,"prolific",90,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,80,100,"prolific",80,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,1,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","S",1,70,100,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,30,100,"prolific",30,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,90,0,"prolific",90,"no"
"59ad75aba372d6000157ee35","READ","F",1,70,100,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,90,100,"prolific",90,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,95,0,"prolific",100,"no"
"59ad75aba372d6000157ee35","READ","F",1,90,100,"prolific",90,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,70,100,"prolific",70,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,71,0,"prolific",70,"no"
"59ad75aba372d6000157ee35","READ","B",1,80,0,"prolific",80,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,35,0,"prolific",40,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,86,0,"prolific",90,"no"
"59ad75aba372d6000157ee35","READ","S",1,70,100,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,10,100,"prolific",10,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,55,0,"prolific",60,"no"
"59ad75aba372d6000157ee35","READ","U",1,30,0,"prolific",30,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,5,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,2,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","U",1,30,0,"prolific",30,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,0,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","U",1,40,100,"prolific",40,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,5,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","U",1,70,0,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,45,100,"prolific",40,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,10,0,"prolific",10,"no"
"59ad75aba372d6000157ee35","READ","U",1,10,0,"prolific",10,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,1,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","F",1,80,100,"prolific",80,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,95,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,90,100,"prolific",90,"no"
"59ad75aba372d6000157ee35","READ","B",1,70,0,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,65,100,"prolific",60,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,80,0,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","S",1,50,0,"prolific",50,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,85,100,"prolific",80,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,85,100,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","B",1,60,100,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,80,0,"prolific",80,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,95,0,"prolific",100,"no"
"59ad75aba372d6000157ee35","READ","B",1,60,0,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,30,0,"prolific",30,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,95,0,"prolific",100,"no"
"59ad75aba372d6000157ee35","READ","B",1,90,100,"prolific",90,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,100,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,76,100,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","S",1,100,100,"prolific",100,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,80,100,"prolific",80,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,95,100,"prolific",100,"no"
"59ad75aba372d6000157ee35","READ","B",1,80,0,"prolific",80,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,15,0,"prolific",20,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,60,100,"prolific",60,"no"
"59ad75aba372d6000157ee35","READ","U",1,10,0,"prolific",10,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,0,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","B",1,60,0,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,90,100,"prolific",90,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,12,0,"prolific",10,"no"
"59ad75aba372d6000157ee35","READ","S",1,70,100,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,100,0,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,55,100,"prolific",60,"no"
"59ad75aba372d6000157ee35","READ","F",1,60,0,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,100,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,90,0,"prolific",90,"no"
"59ad75aba372d6000157ee35","READ","U",1,10,0,"prolific",10,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,10,0,"prolific",10,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,5,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","B",1,80,0,"prolific",80,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,95,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,60,0,"prolific",60,"no"
"59ad75aba372d6000157ee35","READ","F",1,40,0,"prolific",40,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,70,100,"prolific",70,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,10,0,"prolific",10,"no"
"59ad75aba372d6000157ee35","READ","B",1,40,0,"prolific",40,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,60,0,"prolific",60,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,1,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","S",1,80,100,"prolific",80,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,30,100,"prolific",30,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,75,0,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","U",1,30,0,"prolific",30,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,5,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","S",1,60,0,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,90,0,"prolific",90,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,75,0,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","B",1,60,100,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,95,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,100,100,"prolific",100,"no"
"59ad75aba372d6000157ee35","READ","S",1,50,100,"prolific",50,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,95,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,1,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","U",1,10,100,"prolific",10,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,5,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,0,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","F",1,40,100,"prolific",40,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,5,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,50,0,"prolific",50,"no"
"59ad75aba372d6000157ee35","READ","S",1,90,100,"prolific",90,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,30,100,"prolific",30,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,95,0,"prolific",100,"no"
"59ad75aba372d6000157ee35","READ","S",1,80,100,"prolific",80,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,100,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,90,0,"prolific",90,"no"
"59ad75aba372d6000157ee35","READ","B",1,60,0,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,85,0,"prolific",80,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,20,0,"prolific",20,"no"
"59ad75aba372d6000157ee35","READ","B",1,60,0,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,100,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,80,0,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","U",1,20,0,"prolific",20,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,0,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","U",1,20,100,"prolific",20,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,10,0,"prolific",10,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,20,0,"prolific",20,"no"
"59ad75aba372d6000157ee35","READ","B",1,70,100,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,70,100,"prolific",70,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,90,100,"prolific",90,"no"
"59ad75aba372d6000157ee35","READ","F",1,80,0,"prolific",80,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,100,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,70,100,"prolific",70,"no"
"59ad75aba372d6000157ee35","READ","S",1,90,100,"prolific",90,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,95,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,79,0,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","U",1,70,0,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,1,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","U",1,10,0,"prolific",10,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,15,0,"prolific",20,"no"
"59ad75aba372d6000157ee35","READ","F",1,80,100,"prolific",80,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,10,100,"prolific",10,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,NA,100,"prolific",NA,"no"
"59ad75aba372d6000157ee35","READ","B",1,80,100,"prolific",80,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,45,100,"prolific",40,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,90,0,"prolific",90,"no"
"59ad75aba372d6000157ee35","READ","F",1,70,100,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,30,100,"prolific",30,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,35,100,"prolific",40,"no"
"59ad75aba372d6000157ee35","READ","B",1,80,0,"prolific",80,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,40,100,"prolific",40,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,80,0,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","B",1,60,0,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,60,0,"prolific",60,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,65,0,"prolific",60,"no"
"59ad75aba372d6000157ee35","READ","S",1,60,100,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,60,100,"prolific",60,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,1,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","F",1,50,0,"prolific",50,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,70,100,"prolific",70,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,5,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","F",1,70,100,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,40,100,"prolific",40,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,85,100,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","U",1,50,100,"prolific",50,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,6,0,"prolific",10,"no"
"59ad75aba372d6000157ee35","READ","B",1,60,100,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,90,100,"prolific",90,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,5,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","S",1,70,100,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,70,100,"prolific",70,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,90,0,"prolific",90,"no"
"59ad75aba372d6000157ee35","READ","U",1,40,0,"prolific",40,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,3,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","S",1,80,100,"prolific",80,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,70,100,"prolific",70,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,80,0,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","U",1,40,0,"prolific",40,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,10,0,"prolific",10,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,0,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","B",1,30,0,"prolific",30,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,80,0,"prolific",80,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,20,0,"prolific",20,"no"
"59ad75aba372d6000157ee35","READ","U",1,10,0,"prolific",10,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,0,0,"prolific",0,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,0,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","F",1,90,0,"prolific",90,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,30,100,"prolific",30,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,79,100,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","S",1,80,100,"prolific",80,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,90,100,"prolific",90,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,80,100,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","S",1,60,100,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,95,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,1,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","F",1,60,100,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,80,100,"prolific",80,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,5,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","S",1,60,100,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,95,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,90,100,"prolific",90,"no"
"59ad75aba372d6000157ee35","READ","B",1,70,100,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,20,100,"prolific",20,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,50,0,"prolific",50,"no"
"59ad75aba372d6000157ee35","READ","U",1,10,0,"prolific",10,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","U",1,10,0,"prolific",10,"no"
"5f02bbeb5ac5f8432d35fddd","READ","U",1,0,0,"prolific",0,"no"
"59ad75aba372d6000157ee35","READ","B",1,100,100,"prolific",100,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","B",1,100,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","B",1,88,0,"prolific",90,"no"
"59ad75aba372d6000157ee35","READ","F",1,100,100,"prolific",100,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,100,100,"prolific",100,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,80,100,"prolific",80,"no"
"59ad75aba372d6000157ee35","READ","F",1,90,100,"prolific",90,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,90,100,"prolific",90,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,70,0,"prolific",70,"no"
"59ad75aba372d6000157ee35","READ","S",1,100,100,"prolific",100,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,80,100,"prolific",80,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,NA,100,"prolific",NA,"no"
"59ad75aba372d6000157ee35","READ","S",1,70,0,"prolific",70,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","S",1,30,0,"prolific",30,"no"
"5f02bbeb5ac5f8432d35fddd","READ","S",1,70,0,"prolific",70,"no"
"59ad75aba372d6000157ee35","READ","F",1,60,100,"prolific",60,"no"
"5d8e33bc4bf4ba00170a8ae9","READ","F",1,70,100,"prolific",70,"no"
"5f02bbeb5ac5f8432d35fddd","READ","F",1,55,100,"prolific",60,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,100,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,100,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,0,"Eprime",NA,"no"
"2","READ","F",1,NA,100,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","B",1,NA,0,"Eprime",NA,"no"
"2","READ","S",1,100,100,"Eprime",100,"no"
"2","READ","S",1,NA,100,"Eprime",NA,"no"
"2","READ","S",1,100,100,"Eprime",100,"no"
"2","READ","S",1,99,100,"Eprime",100,"no"
"2","READ","S",1,NA,0,"Eprime",NA,"no"
"2","READ","S",1,100,100,"Eprime",100,"no"
"2","READ","S",1,100,0,"Eprime",100,"no"
"2","READ","S",1,100,100,"Eprime",100,"no"
"2","READ","S",1,1,0,"Eprime",0,"no"
"2","READ","S",1,100,100,"Eprime",100,"no"
"2","READ","S",1,NA,100,"Eprime",NA,"no"
"2","READ","S",1,80,100,"Eprime",80,"no"
"2","READ","S",1,20,0,"Eprime",20,"no"
"2","READ","S",1,100,0,"Eprime",100,"no"
"2","READ","S",1,1,0,"Eprime",0,"no"
"2","READ","S",1,100,100,"Eprime",100,"no"
"2","READ","S",1,100,100,"Eprime",100,"no"
"2","READ","S",1,20,0,"Eprime",20,"no"
"2","READ","S",1,90,100,"Eprime",90,"no"
"2","READ","S",1,100,0,"Eprime",100,"no"
"2","READ","U",1,10,0,"Eprime",10,"no"
"2","READ","U",1,3,0,"Eprime",0,"no"
"2","READ","U",1,20,0,"Eprime",20,"no"
"2","READ","U",1,2,0,"Eprime",0,"no"
"2","READ","U",1,20,0,"Eprime",20,"no"
"2","READ","U",1,0,0,"Eprime",0,"no"
"2","READ","U",1,10,0,"Eprime",10,"no"
"2","READ","U",1,20,0,"Eprime",20,"no"
"2","READ","U",1,0,0,"Eprime",0,"no"
"2","READ","U",1,20,0,"Eprime",20,"no"
"2","READ","U",1,20,0,"Eprime",20,"no"
"2","READ","U",1,35,0,"Eprime",40,"no"
"2","READ","U",1,40,0,"Eprime",40,"no"
"2","READ","U",1,10,0,"Eprime",10,"no"
"2","READ","U",1,20,0,"Eprime",20,"no"
"2","READ","U",1,80,100,"Eprime",80,"no"
"2","READ","U",1,20,0,"Eprime",20,"no"
"2","READ","U",1,10,0,"Eprime",10,"no"
"2","READ","U",1,20,0,"Eprime",20,"no"
"2","READ","U",1,3,0,"Eprime",0,"no"
"3","READ","F",1,60,0,"Eprime",60,"no"
"3","READ","F",1,80,0,"Eprime",80,"no"
"3","READ","F",1,70,0,"Eprime",70,"no"
"3","READ","F",1,35,0,"Eprime",40,"no"
"3","READ","F",1,100,0,"Eprime",100,"no"
"3","READ","F",1,85,100,"Eprime",80,"no"
"3","READ","F",1,100,0,"Eprime",100,"no"
"3","READ","F",1,70,0,"Eprime",70,"no"
"3","READ","F",1,65,100,"Eprime",60,"no"
"3","READ","F",1,65,100,"Eprime",60,"no"
"3","READ","F",1,5,0,"Eprime",0,"no"
"3","READ","F",1,70,0,"Eprime",70,"no"
"3","READ","F",1,70,0,"Eprime",70,"no"
"3","READ","F",1,90,0,"Eprime",90,"no"
"3","READ","F",1,20,100,"Eprime",20,"no"
"3","READ","F",1,75,0,"Eprime",80,"no"
"3","READ","F",1,80,100,"Eprime",80,"no"
"3","READ","F",1,100,100,"Eprime",100,"no"
"3","READ","F",1,70,0,"Eprime",70,"no"
"3","READ","F",1,90,100,"Eprime",90,"no"
"3","READ","B",1,15,0,"Eprime",20,"no"
"3","READ","B",1,90,100,"Eprime",90,"no"
"3","READ","B",1,40,100,"Eprime",40,"no"
"3","READ","B",1,70,0,"Eprime",70,"no"
"3","READ","B",1,90,0,"Eprime",90,"no"
"3","READ","B",1,90,0,"Eprime",90,"no"
"3","READ","B",1,80,100,"Eprime",80,"no"
"3","READ","B",1,90,0,"Eprime",90,"no"
"3","READ","B",1,90,100,"Eprime",90,"no"
"3","READ","B",1,70,100,"Eprime",70,"no"
"3","READ","B",1,25,100,"Eprime",20,"no"
"3","READ","B",1,90,100,"Eprime",90,"no"
"3","READ","B",1,100,100,"Eprime",100,"no"
"3","READ","B",1,30,100,"Eprime",30,"no"
"3","READ","B",1,50,100,"Eprime",50,"no"
"3","READ","B",1,70,100,"Eprime",70,"no"
"3","READ","B",1,60,100,"Eprime",60,"no"
"3","READ","B",1,20,100,"Eprime",20,"no"
"3","READ","B",1,95,100,"Eprime",100,"no"
"3","READ","B",1,45,100,"Eprime",40,"no"
"3","READ","S",1,100,100,"Eprime",100,"no"
"3","READ","S",1,80,0,"Eprime",80,"no"
"3","READ","S",1,90,100,"Eprime",90,"no"
"3","READ","S",1,80,0,"Eprime",80,"no"
"3","READ","S",1,90,0,"Eprime",90,"no"
"3","READ","S",1,70,0,"Eprime",70,"no"
"3","READ","S",1,80,100,"Eprime",80,"no"
"3","READ","S",1,40,0,"Eprime",40,"no"
"3","READ","S",1,100,0,"Eprime",100,"no"
"3","READ","S",1,80,100,"Eprime",80,"no"
"3","READ","S",1,100,100,"Eprime",100,"no"
"3","READ","S",1,70,100,"Eprime",70,"no"
"3","READ","S",1,80,100,"Eprime",80,"no"
"3","READ","S",1,90,0,"Eprime",90,"no"
"3","READ","S",1,90,0,"Eprime",90,"no"
"3","READ","S",1,100,0,"Eprime",100,"no"
"3","READ","S",1,90,100,"Eprime",90,"no"
