"Username","Trial","Condition.Number","Condition.Description","Condition.Notes","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","JOL","Procedure.Trial.Type","Procedure.Shuffle.1","Recall.Response","Recall_Score","platform"
"5f442ccbb1e66a74d2fbe9cb",260,17,"BACKWARD IS VERSION A","NEW","PAW","DOG","ON","F","Study Phase2","88","Test","Recall2","dog",100,"prolific"
"5eca66659fac701cf2bfe75b",223,17,"BACKWARD IS VERSION A","NEW","PLANE","PILOT","ON","B","Study Phase2","80","Test","Recall2","",0,"prolific"
"5ece0cb4c501a118f01083f9",286,17,"BACKWARD IS VERSION A","NEW","PLANE","PILOT","ON","B","Study Phase2","99","Test","Recall2","pilot",100,"prolific"
"5f39b00fb05fd85622540c3a",232,17,"BACKWARD IS VERSION A","NEW","PLANE","PILOT","ON","B","Study Phase2","76","Test","Recall2","Aircraft",0,"prolific"
"5f442ccbb1e66a74d2fbe9cb",272,17,"BACKWARD IS VERSION A","NEW","PLANE","PILOT","ON","B","Study Phase2","91","Test","Recall2","pilot",100,"prolific"
"5eca66659fac701cf2bfe75b",254,17,"BACKWARD IS VERSION A","NEW","POP","SODA","ON","S","Study Phase2","90","Test","Recall2","",0,"prolific"
"5ece0cb4c501a118f01083f9",261,17,"BACKWARD IS VERSION A","NEW","POP","SODA","ON","S","Study Phase2","60","Test","Recall2","soda",100,"prolific"
"5f39b00fb05fd85622540c3a",231,17,"BACKWARD IS VERSION A","NEW","POP","SODA","ON","S","Study Phase2","75","Test","Recall2","Soda",100,"prolific"
"5f442ccbb1e66a74d2fbe9cb",250,17,"BACKWARD IS VERSION A","NEW","POP","SODA","ON","S","Study Phase2","90","Test","Recall2","soda",100,"prolific"
"5eca66659fac701cf2bfe75b",234,17,"BACKWARD IS VERSION A","NEW","PUSHER","CLUTTER","ON","U","Study Phase2","5","Test","Recall2","",0,"prolific"
"5ece0cb4c501a118f01083f9",276,17,"BACKWARD IS VERSION A","NEW","PUSHER","CLUTTER","ON","U","Study Phase2","26","Test","Recall2","",0,"prolific"
"5f39b00fb05fd85622540c3a",215,17,"BACKWARD IS VERSION A","NEW","PUSHER","CLUTTER","ON","U","Study Phase2","18","Test","Recall2","",0,"prolific"
"5f442ccbb1e66a74d2fbe9cb",218,17,"BACKWARD IS VERSION A","NEW","PUSHER","CLUTTER","ON","U","Study Phase2","29","Test","Recall2","clutter",100,"prolific"
"5eca66659fac701cf2bfe75b",255,17,"BACKWARD IS VERSION A","NEW","REVOLUTION","WAR","ON","F","Study Phase2","60","Test","Recall2","",0,"prolific"
"5ece0cb4c501a118f01083f9",258,17,"BACKWARD IS VERSION A","NEW","REVOLUTION","WAR","ON","F","Study Phase2","99","Test","Recall2","war",100,"prolific"
"5f39b00fb05fd85622540c3a",259,17,"BACKWARD IS VERSION A","NEW","REVOLUTION","WAR","ON","F","Study Phase2","71","Test","Recall2","War",100,"prolific"
"5f442ccbb1e66a74d2fbe9cb",257,17,"BACKWARD IS VERSION A","NEW","REVOLUTION","WAR","ON","F","Study Phase2","91","Test","Recall2","war",100,"prolific"
"5eca66659fac701cf2bfe75b",285,17,"BACKWARD IS VERSION A","NEW","ROOT","PLANT","ON","F","Study Phase2","90","Test","Recall2","TREE",0,"prolific"
"5ece0cb4c501a118f01083f9",223,17,"BACKWARD IS VERSION A","NEW","ROOT","PLANT","ON","F","Study Phase2","70","Test","Recall2","plant",100,"prolific"
"5f39b00fb05fd85622540c3a",221,17,"BACKWARD IS VERSION A","NEW","ROOT","PLANT","ON","F","Study Phase2","50","Test","Recall2","Plant",100,"prolific"
"5f442ccbb1e66a74d2fbe9cb",279,17,"BACKWARD IS VERSION A","NEW","ROOT","PLANT","ON","F","Study Phase2","87","Test","Recall2","plant",100,"prolific"
"5eca66659fac701cf2bfe75b",253,17,"BACKWARD IS VERSION A","NEW","SENTENCE","WORD","ON","B","Study Phase2","65","Test","Recall2","WORD",100,"prolific"
"5ece0cb4c501a118f01083f9",226,17,"BACKWARD IS VERSION A","NEW","SENTENCE","WORD","ON","B","Study Phase2","90","Test","Recall2","words",100,"prolific"
"5f39b00fb05fd85622540c3a",225,17,"BACKWARD IS VERSION A","NEW","SENTENCE","WORD","ON","B","Study Phase2","42","Test","Recall2","Word",100,"prolific"
"5f442ccbb1e66a74d2fbe9cb",282,17,"BACKWARD IS VERSION A","NEW","SENTENCE","WORD","ON","B","Study Phase2","46","Test","Recall2","word",100,"prolific"
"5eca66659fac701cf2bfe75b",289,17,"BACKWARD IS VERSION A","NEW","SHOE","FOOT","ON","S","Study Phase2","95","Test","Recall2","LACE",0,"prolific"
"5ece0cb4c501a118f01083f9",254,17,"BACKWARD IS VERSION A","NEW","SHOE","FOOT","ON","S","Study Phase2","80","Test","Recall2","",0,"prolific"
"5f39b00fb05fd85622540c3a",249,17,"BACKWARD IS VERSION A","NEW","SHOE","FOOT","ON","S","Study Phase2","73","Test","Recall2","Sole",0,"prolific"
"5f442ccbb1e66a74d2fbe9cb",253,17,"BACKWARD IS VERSION A","NEW","SHOE","FOOT","ON","S","Study Phase2","91","Test","Recall2","foot",100,"prolific"
"5eca66659fac701cf2bfe75b",258,17,"BACKWARD IS VERSION A","NEW","SLEEP","DROWSY","ON","B","Study Phase2","70","Test","Recall2","NAP",0,"prolific"
"5ece0cb4c501a118f01083f9",250,17,"BACKWARD IS VERSION A","NEW","SLEEP","DROWSY","ON","B","Study Phase2","69","Test","Recall2","drowsy",100,"prolific"
"5f39b00fb05fd85622540c3a",281,17,"BACKWARD IS VERSION A","NEW","SLEEP","DROWSY","ON","B","Study Phase2","52","Test","Recall2","Nap",0,"prolific"
"5f442ccbb1e66a74d2fbe9cb",280,17,"BACKWARD IS VERSION A","NEW","SLEEP","DROWSY","ON","B","Study Phase2","60","Test","Recall2","nap",0,"prolific"
"5eca66659fac701cf2bfe75b",224,17,"BACKWARD IS VERSION A","NEW","SMELL","STENCH","ON","B","Study Phase2","75","Test","Recall2","SCENT",100,"prolific"
"5ece0cb4c501a118f01083f9",266,17,"BACKWARD IS VERSION A","NEW","SMELL","STENCH","ON","B","Study Phase2","78","Test","Recall2","stench",100,"prolific"
"5f39b00fb05fd85622540c3a",282,17,"BACKWARD IS VERSION A","NEW","SMELL","STENCH","ON","B","Study Phase2","22","Test","Recall2","Stench",100,"prolific"
"5f442ccbb1e66a74d2fbe9cb",285,17,"BACKWARD IS VERSION A","NEW","SMELL","STENCH","ON","B","Study Phase2","70","Test","Recall2","",0,"prolific"
"5eca66659fac701cf2bfe75b",268,17,"BACKWARD IS VERSION A","NEW","SOON","BELT","ON","U","Study Phase2","0","Test","Recall2","",0,"prolific"
"5ece0cb4c501a118f01083f9",216,17,"BACKWARD IS VERSION A","NEW","SOON","BELT","ON","U","Study Phase2","20","Test","Recall2","",0,"prolific"
"5f39b00fb05fd85622540c3a",288,17,"BACKWARD IS VERSION A","NEW","SOON","BELT","ON","U","Study Phase2","18","Test","Recall2","Later",0,"prolific"
"5f442ccbb1e66a74d2fbe9cb",240,17,"BACKWARD IS VERSION A","NEW","SOON","BELT","ON","U","Study Phase2","9","Test","Recall2","",0,"prolific"
"5eca66659fac701cf2bfe75b",245,17,"BACKWARD IS VERSION A","NEW","STRONG","ACCIDENT","ON","U","Study Phase2","30","Test","Recall2","",0,"prolific"
"5ece0cb4c501a118f01083f9",215,17,"BACKWARD IS VERSION A","NEW","STRONG","ACCIDENT","ON","U","Study Phase2","30","Test","Recall2","",0,"prolific"
"5f39b00fb05fd85622540c3a",239,17,"BACKWARD IS VERSION A","NEW","STRONG","ACCIDENT","ON","U","Study Phase2","34","Test","Recall2","Hard",0,"prolific"
"5f442ccbb1e66a74d2fbe9cb",214,17,"BACKWARD IS VERSION A","NEW","STRONG","ACCIDENT","ON","U","Study Phase2","34","Test","Recall2","",0,"prolific"
"5eca66659fac701cf2bfe75b",271,17,"BACKWARD IS VERSION A","NEW","SUGAR","RIDDLE","ON","U","Study Phase2","0","Test","Recall2","",0,"prolific"
"5ece0cb4c501a118f01083f9",288,17,"BACKWARD IS VERSION A","NEW","SUGAR","RIDDLE","ON","U","Study Phase2","90","Test","Recall2","",0,"prolific"
"5f39b00fb05fd85622540c3a",228,17,"BACKWARD IS VERSION A","NEW","SUGAR","RIDDLE","ON","U","Study Phase2","12","Test","Recall2","Sweet",0,"prolific"
"5f442ccbb1e66a74d2fbe9cb",212,17,"BACKWARD IS VERSION A","NEW","SUGAR","RIDDLE","ON","U","Study Phase2","12","Test","Recall2","",0,"prolific"
"5eca66659fac701cf2bfe75b",237,17,"BACKWARD IS VERSION A","NEW","SWAN","BIRD","ON","F","Study Phase2","90","Test","Recall2","BIRD",100,"prolific"
"5ece0cb4c501a118f01083f9",237,17,"BACKWARD IS VERSION A","NEW","SWAN","BIRD","ON","F","Study Phase2","49","Test","Recall2","bird",100,"prolific"
"5f39b00fb05fd85622540c3a",224,17,"BACKWARD IS VERSION A","NEW","SWAN","BIRD","ON","F","Study Phase2","68","Test","Recall2","Bird",100,"prolific"
"5f442ccbb1e66a74d2fbe9cb",276,17,"BACKWARD IS VERSION A","NEW","SWAN","BIRD","ON","F","Study Phase2","50","Test","Recall2","bird",100,"prolific"
"5eca66659fac701cf2bfe75b",273,17,"BACKWARD IS VERSION A","NEW","TAKE","SEIZE","ON","B","Study Phase2","80","Test","Recall2","",0,"prolific"
"5ece0cb4c501a118f01083f9",218,17,"BACKWARD IS VERSION A","NEW","TAKE","SEIZE","ON","B","Study Phase2","60","Test","Recall2","retrieve",0,"prolific"
"5f39b00fb05fd85622540c3a",277,17,"BACKWARD IS VERSION A","NEW","TAKE","SEIZE","ON","B","Study Phase2","41","Test","Recall2","Have",0,"prolific"
"5f442ccbb1e66a74d2fbe9cb",262,17,"BACKWARD IS VERSION A","NEW","TAKE","SEIZE","ON","B","Study Phase2","70","Test","Recall2","give",0,"prolific"
"5eca66659fac701cf2bfe75b",241,17,"BACKWARD IS VERSION A","NEW","TRIAL","JURY","ON","S","Study Phase2","90","Test","Recall2","ERROR",0,"prolific"
"5ece0cb4c501a118f01083f9",211,17,"BACKWARD IS VERSION A","NEW","TRIAL","JURY","ON","S","Study Phase2","70","Test","Recall2","jury",100,"prolific"
"5f39b00fb05fd85622540c3a",260,17,"BACKWARD IS VERSION A","NEW","TRIAL","JURY","ON","S","Study Phase2","58","Test","Recall2","Test",0,"prolific"
"5f442ccbb1e66a74d2fbe9cb",234,17,"BACKWARD IS VERSION A","NEW","TRIAL","JURY","ON","S","Study Phase2","89","Test","Recall2","jury",100,"prolific"
"5eca66659fac701cf2bfe75b",276,17,"BACKWARD IS VERSION A","NEW","TUNA","FISH","ON","F","Study Phase2","100","Test","Recall2","FISH",100,"prolific"
"5ece0cb4c501a118f01083f9",268,17,"BACKWARD IS VERSION A","NEW","TUNA","FISH","ON","F","Study Phase2","99","Test","Recall2","fish",100,"prolific"
"5f39b00fb05fd85622540c3a",274,17,"BACKWARD IS VERSION A","NEW","TUNA","FISH","ON","F","Study Phase2","88","Test","Recall2","Fish",100,"prolific"
"5f442ccbb1e66a74d2fbe9cb",258,17,"BACKWARD IS VERSION A","NEW","TUNA","FISH","ON","F","Study Phase2","79","Test","Recall2","fish",100,"prolific"
"5eca66659fac701cf2bfe75b",275,17,"BACKWARD IS VERSION A","NEW","VALLEY","ADD","ON","U","Study Phase2","0","Test","Recall2","",0,"prolific"
"5ece0cb4c501a118f01083f9",252,17,"BACKWARD IS VERSION A","NEW","VALLEY","ADD","ON","U","Study Phase2","10","Test","Recall2","",0,"prolific"
"5f39b00fb05fd85622540c3a",286,17,"BACKWARD IS VERSION A","NEW","VALLEY","ADD","ON","U","Study Phase2","21","Test","Recall2","Exit",0,"prolific"
"5f442ccbb1e66a74d2fbe9cb",245,17,"BACKWARD IS VERSION A","NEW","VALLEY","ADD","ON","U","Study Phase2","50","Test","Recall2","wealth",0,"prolific"
"5eca66659fac701cf2bfe75b",226,17,"BACKWARD IS VERSION A","NEW","WAGE","MONEY","ON","F","Study Phase2","95","Test","Recall2","CASH",0,"prolific"
"5ece0cb4c501a118f01083f9",217,17,"BACKWARD IS VERSION A","NEW","WAGE","MONEY","ON","F","Study Phase2","70","Test","Recall2","money",100,"prolific"
"5f39b00fb05fd85622540c3a",262,17,"BACKWARD IS VERSION A","NEW","WAGE","MONEY","ON","F","Study Phase2","63","Test","Recall2","Job",0,"prolific"
"5f442ccbb1e66a74d2fbe9cb",246,17,"BACKWARD IS VERSION A","NEW","WAGE","MONEY","ON","F","Study Phase2","80","Test","Recall2","wealth",0,"prolific"
"5eca66659fac701cf2bfe75b",288,17,"BACKWARD IS VERSION A","NEW","WAY","OUT","ON","F","Study Phase2","90","Test","Recall2","OUT",100,"prolific"
"5ece0cb4c501a118f01083f9",281,17,"BACKWARD IS VERSION A","NEW","WAY","OUT","ON","F","Study Phase2","90","Test","Recall2","",0,"prolific"
"5f39b00fb05fd85622540c3a",280,17,"BACKWARD IS VERSION A","NEW","WAY","OUT","ON","F","Study Phase2","90","Test","Recall2","Out",100,"prolific"
"5f442ccbb1e66a74d2fbe9cb",268,17,"BACKWARD IS VERSION A","NEW","WAY","OUT","ON","F","Study Phase2","70","Test","Recall2","",0,"prolific"
"5eca66659fac701cf2bfe75b",281,17,"BACKWARD IS VERSION A","NEW","WINE","CHEESE","ON","S","Study Phase2","100","Test","Recall2","WATER",0,"prolific"
"5ece0cb4c501a118f01083f9",240,17,"BACKWARD IS VERSION A","NEW","WINE","CHEESE","ON","S","Study Phase2","40","Test","Recall2","",0,"prolific"
"5f39b00fb05fd85622540c3a",270,17,"BACKWARD IS VERSION A","NEW","WINE","CHEESE","ON","S","Study Phase2","45","Test","Recall2","Cheese",100,"prolific"
"5f442ccbb1e66a74d2fbe9cb",229,17,"BACKWARD IS VERSION A","NEW","WINE","CHEESE","ON","S","Study Phase2","78","Test","Recall2","cheese",100,"prolific"
"5eca66659fac701cf2bfe75b",213,17,"BACKWARD IS VERSION A","NEW","WORK","CHORE","ON","B","Study Phase2","60","Test","Recall2","",0,"prolific"
"5ece0cb4c501a118f01083f9",243,17,"BACKWARD IS VERSION A","NEW","WORK","CHORE","ON","B","Study Phase2","99","Test","Recall2","",0,"prolific"
"5f39b00fb05fd85622540c3a",235,17,"BACKWARD IS VERSION A","NEW","WORK","CHORE","ON","B","Study Phase2","64","Test","Recall2","Chore",100,"prolific"
"5f442ccbb1e66a74d2fbe9cb",219,17,"BACKWARD IS VERSION A","NEW","WORK","CHORE","ON","B","Study Phase2","60","Test","Recall2","",0,"prolific"
"55885869fdf99b4020ba0b64",252,18,"BACKWARD IS VERSION B","NEW","ALLOW","TUCK","ON","U","Study Phase2","50","Test","Recall2","Ahead",0,"prolific"
"5994b4b88737070001762c8f",280,18,"BACKWARD IS VERSION B","NEW","ALLOW","TUCK","ON","U","Study Phase2","40","Test","Recall2","PERMIT",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",287,18,"BACKWARD IS VERSION B","NEW","ALLOW","TUCK","ON","U","Study Phase2","0","Test","Recall2","",0,"prolific"
"5ecaed8544972a64705bb6a1",220,18,"BACKWARD IS VERSION B","NEW","ALLOW","TUCK","ON","U","Study Phase2","30","Test","Recall2","",0,"prolific"
"5f047ad3b4eb766c94bb20a7",283,18,"BACKWARD IS VERSION B","NEW","ALLOW","TUCK","ON","U","Study Phase2","1","Test","Recall2","",0,"prolific"
"55885869fdf99b4020ba0b64",238,18,"BACKWARD IS VERSION B","NEW","ARCHITECTURE","DESIGN","ON","S","Study Phase2","5","Test","Recall2","Building",0,"prolific"
"5994b4b88737070001762c8f",242,18,"BACKWARD IS VERSION B","NEW","ARCHITECTURE","DESIGN","ON","S","Study Phase2","50","Test","Recall2","BUILD",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",226,18,"BACKWARD IS VERSION B","NEW","ARCHITECTURE","DESIGN","ON","S","Study Phase2","40","Test","Recall2","Design",100,"prolific"
"5ecaed8544972a64705bb6a1",223,18,"BACKWARD IS VERSION B","NEW","ARCHITECTURE","DESIGN","ON","S","Study Phase2","60","Test","Recall2","design",100,"prolific"
"5f047ad3b4eb766c94bb20a7",241,18,"BACKWARD IS VERSION B","NEW","ARCHITECTURE","DESIGN","ON","S","Study Phase2","90","Test","Recall2","design ",100,"prolific"
"55885869fdf99b4020ba0b64",286,18,"BACKWARD IS VERSION B","NEW","ART","LION","ON","U","Study Phase2","50","Test","Recall2","Lion",100,"prolific"
"5994b4b88737070001762c8f",289,18,"BACKWARD IS VERSION B","NEW","ART","LION","ON","U","Study Phase2","0","Test","Recall2","COLLAGE",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",211,18,"BACKWARD IS VERSION B","NEW","ART","LION","ON","U","Study Phase2","30","Test","Recall2","Lion",100,"prolific"
"5ecaed8544972a64705bb6a1",286,18,"BACKWARD IS VERSION B","NEW","ART","LION","ON","U","Study Phase2","15","Test","Recall2","lion",100,"prolific"
"5f047ad3b4eb766c94bb20a7",242,18,"BACKWARD IS VERSION B","NEW","ART","LION","ON","U","Study Phase2","1","Test","Recall2","",0,"prolific"
"55885869fdf99b4020ba0b64",265,18,"BACKWARD IS VERSION B","NEW","ARTERY","BRONZE","ON","U","Study Phase2","50","Test","Recall2","Heart",0,"prolific"
"5994b4b88737070001762c8f",262,18,"BACKWARD IS VERSION B","NEW","ARTERY","BRONZE","ON","U","Study Phase2","0","Test","Recall2","VEIN",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",251,18,"BACKWARD IS VERSION B","NEW","ARTERY","BRONZE","ON","U","Study Phase2","30","Test","Recall2","Bronze",100,"prolific"
"5ecaed8544972a64705bb6a1",275,18,"BACKWARD IS VERSION B","NEW","ARTERY","BRONZE","ON","U","Study Phase2","15","Test","Recall2","",0,"prolific"
"5f047ad3b4eb766c94bb20a7",226,18,"BACKWARD IS VERSION B","NEW","ARTERY","BRONZE","ON","U","Study Phase2","1","Test","Recall2","",0,"prolific"
"55885869fdf99b4020ba0b64",275,18,"BACKWARD IS VERSION B","NEW","BABY","CHILD","ON","S","Study Phase2","90","Test","Recall2","Child",100,"prolific"
"5994b4b88737070001762c8f",224,18,"BACKWARD IS VERSION B","NEW","BABY","CHILD","ON","S","Study Phase2","90","Test","Recall2","CHILD",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",250,18,"BACKWARD IS VERSION B","NEW","BABY","CHILD","ON","S","Study Phase2","80","Test","Recall2","",0,"prolific"
"5ecaed8544972a64705bb6a1",277,18,"BACKWARD IS VERSION B","NEW","BABY","CHILD","ON","S","Study Phase2","55","Test","Recall2","child",100,"prolific"
"5f047ad3b4eb766c94bb20a7",267,18,"BACKWARD IS VERSION B","NEW","BABY","CHILD","ON","S","Study Phase2","100","Test","Recall2","child",100,"prolific"
"55885869fdf99b4020ba0b64",254,18,"BACKWARD IS VERSION B","NEW","BALL","RACKET","ON","B","Study Phase2","90","Test","Recall2","Baseball",0,"prolific"
"5994b4b88737070001762c8f",223,18,"BACKWARD IS VERSION B","NEW","BALL","RACKET","ON","B","Study Phase2","40","Test","Recall2","RAQUET",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",224,18,"BACKWARD IS VERSION B","NEW","BALL","RACKET","ON","B","Study Phase2","30","Test","Recall2","Racket",100,"prolific"
"5ecaed8544972a64705bb6a1",227,18,"BACKWARD IS VERSION B","NEW","BALL","RACKET","ON","B","Study Phase2","45","Test","Recall2","racket",100,"prolific"
"5f047ad3b4eb766c94bb20a7",274,18,"BACKWARD IS VERSION B","NEW","BALL","RACKET","ON","B","Study Phase2","40","Test","Recall2","game",0,"prolific"
"55885869fdf99b4020ba0b64",213,18,"BACKWARD IS VERSION B","NEW","BATHROOM","TOILET","ON","S","Study Phase2","55","Test","Recall2","Toilet",100,"prolific"
"5994b4b88737070001762c8f",216,18,"BACKWARD IS VERSION B","NEW","BATHROOM","TOILET","ON","S","Study Phase2","80","Test","Recall2","TOILET",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",217,18,"BACKWARD IS VERSION B","NEW","BATHROOM","TOILET","ON","S","Study Phase2","100","Test","Recall2","Toilet",100,"prolific"
"5ecaed8544972a64705bb6a1",242,18,"BACKWARD IS VERSION B","NEW","BATHROOM","TOILET","ON","S","Study Phase2","70","Test","Recall2","toilet",100,"prolific"
"5f047ad3b4eb766c94bb20a7",248,18,"BACKWARD IS VERSION B","NEW","BATHROOM","TOILET","ON","S","Study Phase2","90","Test","Recall2","toilet ",100,"prolific"
"55885869fdf99b4020ba0b64",260,18,"BACKWARD IS VERSION B","NEW","BEGIN","END","ON","S","Study Phase2","95","Test","Recall2","End",100,"prolific"
"5994b4b88737070001762c8f",213,18,"BACKWARD IS VERSION B","NEW","BEGIN","END","ON","S","Study Phase2","80","Test","Recall2","END",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",246,18,"BACKWARD IS VERSION B","NEW","BEGIN","END","ON","S","Study Phase2","100","Test","Recall2","",0,"prolific"
"5ecaed8544972a64705bb6a1",224,18,"BACKWARD IS VERSION B","NEW","BEGIN","END","ON","S","Study Phase2","75","Test","Recall2","end",100,"prolific"
"5f047ad3b4eb766c94bb20a7",218,18,"BACKWARD IS VERSION B","NEW","BEGIN","END","ON","S","Study Phase2","40","Test","Recall2","start ",0,"prolific"
"55885869fdf99b4020ba0b64",237,18,"BACKWARD IS VERSION B","NEW","BITTER","COLD","ON","F","Study Phase2","20","Test","Recall2","Taste",0,"prolific"
"5994b4b88737070001762c8f",287,18,"BACKWARD IS VERSION B","NEW","BITTER","COLD","ON","F","Study Phase2","90","Test","Recall2","SWEET",0,"prolific"
"5e85cdb8399b9d037fc5c7b6",213,18,"BACKWARD IS VERSION B","NEW","BITTER","COLD","ON","F","Study Phase2","30","Test","Recall2","Smell",0,"prolific"
"5ecaed8544972a64705bb6a1",239,18,"BACKWARD IS VERSION B","NEW","BITTER","COLD","ON","F","Study Phase2","30","Test","Recall2","cold",100,"prolific"
"5f047ad3b4eb766c94bb20a7",210,18,"BACKWARD IS VERSION B","NEW","BITTER","COLD","ON","F","Study Phase2","0","Test","Recall2","sweet",0,"prolific"
"55885869fdf99b4020ba0b64",261,18,"BACKWARD IS VERSION B","NEW","BLOW","WIND","ON","S","Study Phase2","80","Test","Recall2","Air",0,"prolific"
"5994b4b88737070001762c8f",271,18,"BACKWARD IS VERSION B","NEW","BLOW","WIND","ON","S","Study Phase2","80","Test","Recall2","WIND",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",227,18,"BACKWARD IS VERSION B","NEW","BLOW","WIND","ON","S","Study Phase2","60","Test","Recall2","Wind",100,"prolific"
"5ecaed8544972a64705bb6a1",221,18,"BACKWARD IS VERSION B","NEW","BLOW","WIND","ON","S","Study Phase2","45","Test","Recall2","wind",100,"prolific"
"5f047ad3b4eb766c94bb20a7",280,18,"BACKWARD IS VERSION B","NEW","BLOW","WIND","ON","S","Study Phase2","69","Test","Recall2","wind",100,"prolific"
"55885869fdf99b4020ba0b64",264,18,"BACKWARD IS VERSION B","NEW","BRIDGE","WATER","ON","F","Study Phase2","20","Test","Recall2","Water",100,"prolific"
"5994b4b88737070001762c8f",268,18,"BACKWARD IS VERSION B","NEW","BRIDGE","WATER","ON","F","Study Phase2","100","Test","Recall2","WATER",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",269,18,"BACKWARD IS VERSION B","NEW","BRIDGE","WATER","ON","F","Study Phase2","40","Test","Recall2","Water",100,"prolific"
"5ecaed8544972a64705bb6a1",280,18,"BACKWARD IS VERSION B","NEW","BRIDGE","WATER","ON","F","Study Phase2","80","Test","Recall2","water",100,"prolific"
"5f047ad3b4eb766c94bb20a7",217,18,"BACKWARD IS VERSION B","NEW","BRIDGE","WATER","ON","F","Study Phase2","30","Test","Recall2","water",100,"prolific"
"55885869fdf99b4020ba0b64",217,18,"BACKWARD IS VERSION B","NEW","BUG","WASP","ON","B","Study Phase2","40","Test","Recall2","Wasp",100,"prolific"
"5994b4b88737070001762c8f",238,18,"BACKWARD IS VERSION B","NEW","BUG","WASP","ON","B","Study Phase2","60","Test","Recall2","WASP",100,"prolific"
"5e85cdb8399b9d037fc5c7b6",257,18,"BACKWARD IS VERSION B","NEW","BUG","WASP","ON","B","Study Phase2","60","Test","Recall2","",0,"prolific"
"5ecaed8544972a64705bb6a1",279,18,"BACKWARD IS VERSION B","NEW","BUG","WASP","ON","B","Study Phase2","85","Test","Recall2","",0,"prolific"
"5f047ad3b4eb766c94bb20a7",277,18,"BACKWARD IS VERSION B","NEW","BUG","WASP","ON","B","Study Phase2","75","Test","Recall2","insect ",0,"prolific"
