"ExperimentName","Subject","Direction","JOL","RT","recall_cue","Recall_Response","sorted_JOL_CUE","sorted_JOL_TARGET","percent_match","scored"
"IS_JOL C",31,"S",60,8041,"Seatbelt","safety","Seatbelt","safety",100,1
"IS_JOL C",31,"S",78,6051,"Lie","truth","Lie","truth",100,1
"IS_JOL C",31,"S",65,3860,"Communication","phone","Communication","phone",100,1
"IS_JOL C",31,"S",70,4169,"Reel","rod","Reel","rod",100,1
"IS_JOL C",31,"S",50,12855,"Tick","flea","Tick","flea",100,1
"IS_JOL C",31,"S",75,3433,"Noise","loud","Noise","loud",100,1
"IS_JOL C",31,"S",65,8609,"Have","own","Have","own",100,1
"IS_JOL C",31,"S",90,2590,"Temper","tantrum","Temper","tantrum",100,1
"IS_JOL C",31,"S",70,6888,"Tan","sun","Tan","sun",100,1
"IS_JOL C",31,"U",15,4555,"Maroon","fire","Maroon","justice",0,0
"IS_JOL C",31,"U",25,27949,"Cloth","stretch","Cloth","stretch",100,1
"IS_JOL C",31,"U",11,4231,"Steak","have","Steak","give",0,0
"IS_JOL C",31,"U",15,5624,"Election","elect","Election","maze",0,0
"IS_JOL C",31,"U",20,4799,"Charm","person","Charm","vehicle",0,0
"IS_JOL C",31,"U",35,6976,"Obtain","take","Obtain","meat",0,0
"IS_JOL C",31,"U",9,8512,"Able","broken","Able","crackle",0,0
"IS_JOL C",31,"U",30,8457,"Shake","shell","Shake","shell",100,1
"IS_JOL C",31,"U",60,3912,"Fiction","storytelling","Fiction","listen",0,0
"IS_JOL C",31,"U",15,6538,"Joke","chop","Joke","keys",0,0
"IS_JOL C",31,"U",24,3480,"Clothes","attire","Clothes","cake",0,0
"IS_JOL C",31,"U",20,8223,"Hate","love","Hate","name",0,0
"IS_JOL C",31,"U",15,5215,"Bang","fuzzy","Bang","fuzzy",100,1
"IS_JOL C",31,"U",30,3785,"Clear","glass","Clear","moat",0,0
"IS_JOL C",31,"U",30,6416,"Toil","work","Toil","lease",0,0
"IS_JOL C",31,"U",40,10573,"Sign","loan","Sign","loan",100,1
"IS_JOL C",31,"U",5,11218,"Ounce","happy","Ounce","both",0,0
"IS_JOL C",31,"U",60,14751,"Morning","chill","Morning","temperature",0,0
"IS_JOL C",31,"U",25,4106,"Children","child","Children","mirror",0,0
"IS_JOL C",31,"U",23,9013,"Scar","face","Scar","main",0,0
"READ_JOL D",4,"B",50,8984,"Extension","long",NA,NA,NA,0
"READ_JOL D",4,"B",40,6252,"Clue","game",NA,NA,NA,0
"READ_JOL D",4,"B",75,6275,"Cactus","plant",NA,NA,NA,0
"READ_JOL D",4,"B",40,6128,"Shoelace","tie",NA,NA,NA,0
"READ_JOL D",4,"B",70,5424,"Detective","mystery",NA,NA,NA,0
"READ_JOL D",4,"B",0,7686,"Adjourn","end",NA,NA,NA,0
"READ_JOL D",4,"B",45,8050,"Furry","dog",NA,NA,NA,0
"READ_JOL D",4,"B",90,4519,"Litter","trash",NA,NA,NA,0
"READ_JOL D",4,"B",60,7621,"Cherry","red",NA,NA,NA,0
"READ_JOL D",4,"B",95,3625,"Scalp","head",NA,NA,NA,0
"READ_JOL D",4,"B",45,5261,"Driver","automobile",NA,NA,NA,0
"READ_JOL D",4,"B",80,8140,"Chop","cut",NA,NA,NA,0
"READ_JOL D",4,"B",35,5975,"Mule","donkey",NA,NA,NA,0
"READ_JOL D",4,"B",60,5400,"Document","paper",NA,NA,NA,0
"READ_JOL D",4,"B",25,5970,"Incense","smell",NA,NA,NA,0
"READ_JOL D",4,"B",85,4881,"Dine","eat",NA,NA,NA,0
"READ_JOL D",4,"B",30,6197,"Shears","scissors",NA,NA,NA,0
"READ_JOL D",4,"B",85,5140,"Feud","fight",NA,NA,NA,0
"READ_JOL D",4,"B",85,4486,"Chill","cold",NA,NA,NA,0
"READ_JOL D",4,"B",95,5747,"Affection","love",NA,NA,NA,0
"READ_JOL D",4,"F",85,7903,"Turn","flip",NA,NA,NA,0
"READ_JOL D",4,"F",85,6559,"Car","drive","Car","driver",120,1
"READ_JOL D",4,"F",100,4334,"Bad","villain","Bad","delinquent",0,0
"READ_JOL D",4,"F",85,4419,"Bird","fly","Bird","swan",0,0
"READ_JOL D",4,"F",45,5615,"Star","sun",NA,NA,NA,0
"READ_JOL D",4,"F",45,8182,"Thread","thimble",NA,NA,NA,0
"READ_JOL D",4,"F",95,6710,"Even","odd",NA,NA,NA,0
"READ_JOL D",4,"F",70,5046,"Pop","fuzzy",NA,NA,NA,0
"READ_JOL D",4,"F",95,3962,"Fruit","strawberry",NA,NA,NA,0
"READ_JOL D",4,"F",80,6288,"Best","friend",NA,NA,NA,0
"READ_JOL D",4,"F",75,10653,"Cat","dog",NA,NA,NA,0
"READ_JOL D",4,"F",35,4925,"Glass","breakable",NA,NA,NA,0
"READ_JOL D",4,"F",90,4762,"Dead","coffin",NA,NA,NA,0
"READ_JOL D",4,"F",90,4220,"Plane","aircraft",NA,NA,NA,0
"READ_JOL D",4,"F",85,7826,"Fish","spray","Fish","tuna",0,0
"READ_JOL D",4,"F",99,5064,"Baseball","league",NA,NA,NA,0
"READ_JOL D",4,"F",95,3953,"Money","green","Money","wage",0,0
"READ_JOL D",4,"F",85,6943,"Honest","truthful",NA,NA,NA,0
"READ_JOL D",4,"F",95,5410,"Sleep","bed",NA,NA,NA,0
"READ_JOL D",4,"F",90,5378,"Fight","feud","Fight","feud",100,1
"READ_JOL D",4,"S",75,9042,"Razor","shave",NA,NA,NA,0
"READ_JOL D",4,"S",70,8487,"Rights","equal",NA,NA,NA,0
"READ_JOL D",4,"S",70,7205,"Mason","jar",NA,NA,NA,0
"READ_JOL D",4,"S",70,7363,"Candle","wax",NA,NA,NA,0
"READ_JOL D",4,"S",75,7064,"Wrist","bracelet",NA,NA,NA,0
"READ_JOL D",4,"S",70,5032,"Element","carbon",NA,NA,NA,0
"READ_JOL D",4,"S",70,5581,"Gone","away",NA,NA,NA,0
"READ_JOL D",4,"S",85,6004,"Water","drink","Water","bridge",0,0
"READ_JOL D",4,"S",70,7582,"Earth","ground",NA,NA,NA,0
"READ_JOL D",4,"S",85,8313,"Alone","lonely",NA,NA,NA,0
"READ_JOL D",4,"S",75,6413,"Dry","wet",NA,NA,NA,0
"READ_JOL D",4,"S",85,6527,"Safety","net",NA,NA,NA,0
"READ_JOL D",4,"S",65,8124,"Truth","lie",NA,NA,NA,0
"READ_JOL D",4,"S",80,8515,"Phone","communication",NA,NA,NA,0
"READ_JOL D",4,"S",75,6944,"Rod","reel",NA,NA,NA,0
"READ_JOL D",4,"S",75,8476,"Flea","tickk",NA,NA,NA,0
"READ_JOL D",4,"S",45,6485,"Loud","noise",NA,NA,NA,0
"READ_JOL D",4,"S",70,6206,"Own","have",NA,NA,NA,0
"READ_JOL D",4,"S",85,5398,"Tantrum","temper",NA,NA,NA,0
"READ_JOL D",4,"S",75,8437,"Sun","star",NA,NA,NA,0
"READ_JOL D",4,"U",0,6221,"Justice","poetic",NA,NA,NA,0
"READ_JOL D",4,"U",5,6510,"Stretch","extend",NA,NA,NA,0
"READ_JOL D",4,"U",5,8050,"Give","take",NA,NA,NA,0
"READ_JOL D",4,"U",0,6317,"Maze","election",NA,NA,NA,0
"READ_JOL D",4,"U",0,4344,"Vehicle","automobile",NA,NA,NA,0
"READ_JOL D",4,"U",2,6994,"Meat","enable",NA,NA,NA,0
"READ_JOL D",4,"U",5,9242,"Crackle","pop",NA,NA,NA,0
"READ_JOL D",4,"U",45,8677,"Shell","shocked",NA,NA,NA,0
"READ_JOL D",4,"U",45,10819,"Listen","hear",NA,NA,NA,0
"READ_JOL D",4,"U",15,9824,"Keys","joke",NA,NA,NA,0
"READ_JOL D",4,"U",4,8368,"Cake","catch",NA,NA,NA,0
"READ_JOL D",4,"U",2,8398,"Name","plate",NA,NA,NA,0
"READ_JOL D",4,"U",0,6280,"Fuzzy","dog",NA,NA,NA,0
"READ_JOL D",4,"U",0,6328,"Moat","clear",NA,NA,NA,0
"READ_JOL D",4,"U",5,7576,"Lease","give",NA,NA,NA,0
"READ_JOL D",4,"U",35,7033,"Loan","give",NA,NA,NA,0
"READ_JOL D",4,"U",5,8276,"Both","none",NA,NA,NA,0
"READ_JOL D",4,"U",15,7958,"Temperature","morning",NA,NA,NA,0
"READ_JOL D",4,"U",10,11208,"Mirror","children",NA,NA,NA,0
"READ_JOL D",4,"U",10,7698,"Main","stay",NA,NA,NA,0
"READ_JOL D",16,"B",50,2841,"Long","extensions","Long","extension",0,0
"READ_JOL D",16,"B",80,2051,"Game","clue","Game","clue",100,1
"READ_JOL D",16,"B",80,3238,"Plant","cactus","Plant","cactus",100,1
"READ_JOL D",16,"B",70,6050,"Tie","lace","Tie","shoelace",200,0
"READ_JOL D",16,"B",60,7257,"Mystery","detective","Mystery","detective",100,1
"READ_JOL D",16,"B",30,6193,"End","over","End","adjourn",0,0
"READ_JOL D",16,"B",60,3536,"Dog","furry","Dog","furry",100,1
"READ_JOL D",16,"B",75,3143,"Trash","litter","Trash","litter",100,1
"READ_JOL D",16,"B",80,2426,"Red","cherry","Red","cherry",100,1
"READ_JOL D",16,"B",80,3662,"Head","scalp","Head","scalp",100,1
"READ_JOL D",16,"B",80,2709,"Car","windshield","Car","driver",0,0
"READ_JOL D",16,"B",50,2485,"Cut","chop","Cut","chop",100,1
"READ_JOL D",16,"B",40,5433,"Donkey","mule","Donkey","mule",100,1
"READ_JOL D",16,"B",70,4373,"Paper","document","Paper","document",100,1
"READ_JOL D",16,"B",85,3351,"Smell","taste","Smell","incense",0,0
"READ_JOL D",16,"B",70,3176,"Eat","food","Eat","dine",0,0
"READ_JOL D",16,"B",60,3447,"Scissors","shears","Scissors","shears",100,1
"READ_JOL D",16,"B",70,2501,"Fight","","Fight","feud",NA,0
"READ_JOL D",16,"B",65,3110,"Cold","ice","Cold","chill",0,0
"READ_JOL D",16,"B",90,3907,"Love","affection","Love","affection",100,1
"READ_JOL D",16,"F",75,4023,"Flip","flop","Flip","turn",0,0
"READ_JOL D",16,"F",35,3122,"Windshield","car","Windshield","car",100,1
"READ_JOL D",16,"F",90,1925,"Villain","bad","Villain","bad",100,1
"READ_JOL D",16,"F",50,4441,"Penguin","bird","Penguin","bird",100,1
"READ_JOL D",16,"F",60,2837,"Actress","star","Actress","star",100,1
"READ_JOL D",16,"F",50,2100,"Thimble","thread","Thimble","thread",100,1
"READ_JOL D",16,"F",40,4111,"Revenge","equal","Revenge","even",0,0
"READ_JOL D",16,"F",100,4161,"Balloon","pop","Balloon","pop",100,1
"READ_JOL D",16,"F",90,5176,"Strawberry","fruit","Strawberry","fruit",100,1
"READ_JOL D",16,"F",90,3053,"Favorite","best","Favorite","best",100,1
"READ_JOL D",16,"F",55,3357,"Panther","cat","Panther","cat",100,1
"READ_JOL D",16,"F",70,3210,"Breakable","glass","Breakable","glass",100,1
"READ_JOL D",16,"F",65,2751,"Coffin","dead","Coffin","dead",100,1
"READ_JOL D",16,"F",40,4690,"Aircraft","plane","Aircraft","plane",100,1
"READ_JOL D",16,"F",50,4145,"Sardine","fish","Sardine","fish",100,1
"READ_JOL D",16,"F",50,3157,"League","baseball","League","baseball",100,1
"READ_JOL D",16,"F",50,4669,"Banker","money","Banker","money",100,1
"READ_JOL D",16,"F",50,2405,"Truthful","honest","Truthful","honest",100,1
"READ_JOL D",16,"F",60,5658,"Nap","sleep","Nap","sleep",100,1
"READ_JOL D",16,"F",70,8950,"Brawl","fight","Brawl","fight",100,1
"READ_JOL D",16,"S",65,8305,"Shave","razor","Shave","razor",100,1
"READ_JOL D",16,"S",90,2915,"Equal","rights","Equal","rights",100,1
"READ_JOL D",16,"S",90,2779,"Jar","mason","Jar","mason",100,1
"READ_JOL D",16,"S",90,2400,"Wax","candle","Wax","candle",100,1
"READ_JOL D",16,"S",60,5251,"Bracelet","wrist","Bracelet","wrist",100,1
"READ_JOL D",16,"S",60,3007,"Carbon","element","Carbon","element",100,1
"READ_JOL D",16,"S",80,3621,"Away","here","Away","gone",0,0
"READ_JOL D",16,"S",80,2506,"Drink","water","Drink","water",100,1
"READ_JOL D",16,"S",80,2423,"Ground","earth","Ground","earth",100,1
"READ_JOL D",16,"S",85,3869,"Lonely","alone","Lonely","alone",100,1
"READ_JOL D",16,"S",95,3554,"Wet","dry","Wet","dry",100,1
"READ_JOL D",16,"S",60,3607,"Seatbelt","safety","Seatbelt","safety",100,1
"READ_JOL D",16,"S",80,4748,"Lie","truth","Lie","truth",100,1
"READ_JOL D",16,"S",70,4621,"Communication","phone","Communication","phone",100,1
"READ_JOL D",16,"S",40,2938,"Reel","","Reel","rod",NA,0
"READ_JOL D",16,"S",80,3324,"Tick","flea","Tick","flea",100,1
"READ_JOL D",16,"S",90,2536,"Noise","loud","Noise","loud",100,1
"READ_JOL D",16,"S",50,4511,"Have","give","Have","own",0,0
"READ_JOL D",16,"S",80,4677,"Temper","tantrum","Temper","tantrum",100,1
"READ_JOL D",16,"S",70,4563,"Tan","sun","Tan","sun",100,1
"READ_JOL D",16,"U",30,3754,"Maroon","justice","Maroon","justice",100,1
"READ_JOL D",16,"U",60,4094,"Cloth","stretch","Cloth","stretch",100,1
"READ_JOL D",16,"U",40,2579,"Steak","give","Steak","give",100,1
"READ_JOL D",16,"U",50,6436,"Election","maze","Election","maze",100,1
"READ_JOL D",16,"U",30,3351,"Charm","","Charm","vehicle",NA,0
"READ_JOL D",16,"U",70,6571,"Obtain","have","Obtain","meat",0,0
"READ_JOL D",16,"U",30,4659,"Able","give","Able","crackle",0,0
"READ_JOL D",16,"U",40,4149,"Shake","squirm","Shake","shell",0,0
"READ_JOL D",16,"U",40,5434,"Fiction","listen","Fiction","listen",100,1
"READ_JOL D",16,"U",30,5081,"Joke","","Joke","keys",NA,0
"READ_JOL D",16,"U",50,5747,"Clothes","","Clothes","cake",NA,0
"READ_JOL D",16,"U",30,6968,"Hate","love","Hate","name",0,0
"READ_JOL D",16,"U",20,2381,"Bang","soft","Bang","fuzzy",0,0
"READ_JOL D",16,"U",40,2353,"Clear","glass","Clear","moat",0,0
"READ_JOL D",16,"U",35,5759,"Toil","lease","Toil","lease",100,1
"READ_JOL D",16,"U",50,4493,"Sign","stop","Sign","loan",0,0
"READ_JOL D",16,"U",45,4376,"Ounce","both","Ounce","both",100,1
"READ_JOL D",16,"U",65,3909,"Morning","temperature","Morning","temperature",100,1
"READ_JOL D",16,"U",40,3547,"Children","mirror","Children","mirror",100,1
"READ_JOL D",16,"U",40,3034,"Scar","","Scar","main",NA,0
"READ_JOL D",28,"B",30,3801,"Long","short","Long","extension",0,0
"READ_JOL D",28,"B",70,2045,"Game","clue","Game","clue",100,1
"READ_JOL D",28,"B",70,4028,"Plant","tree","Plant","cactus",0,0
"READ_JOL D",28,"B",7,3267,"Tie","knot","Tie","shoelace",0,0
"READ_JOL D",28,"B",90,2185,"Mystery","clue","Mystery","detective",0,0
"READ_JOL D",28,"B",30,2721,"End","finish","End","adjourn",0,0
"READ_JOL D",28,"B",90,1590,"Dog","furry","Dog","furry",100,1
"READ_JOL D",28,"B",70,2668,"Trash","litter","Trash","litter",100,1
"READ_JOL D",28,"B",90,1901,"Red","cherry","Red","cherry",100,1
"READ_JOL D",28,"B",90,1958,"Head","foot","Head","scalp",0,0
"READ_JOL D",28,"B",70,2447,"Car","winshield","Car","driver",0,0
"READ_JOL D",28,"B",70,2563,"Cut","chp","Cut","chop",0,0
"READ_JOL D",28,"B",70,2773,"Donkey","mule","Donkey","mule",100,1
"READ_JOL D",28,"B",80,2597,"Paper","document","Paper","document",100,1
"READ_JOL D",28,"B",70,2433,"Smell","incense","Smell","incense",100,1
"READ_JOL D",28,"B",70,3860,"Eat","food","Eat","dine",0,0
"READ_JOL D",28,"B",70,1982,"Scissors","cut","Scissors","shears",0,0
"READ_JOL D",28,"B",40,2238,"Fight","feud","Fight","feud",100,1
"READ_JOL D",28,"B",80,2275,"Cold","chilly","Cold","chill",0,0
"READ_JOL D",28,"B",90,2310,"Love","hate","Love","affection",0,0
"READ_JOL D",28,"F",70,3386,"Flip","turn","Flip","turn",100,1
"READ_JOL D",28,"F",60,2976,"Windshield","car","Windshield","car",100,1
"READ_JOL D",28,"F",90,2234,"Villain","bad","Villain","bad",100,1
"READ_JOL D",28,"F",60,2690,"Penguin","bird","Penguin","bird",100,1
"READ_JOL D",28,"F",70,2108,"Actress","star","Actress","star",100,1
"READ_JOL D",28,"F",70,2340,"Thimble","thread","Thimble","thread",100,1
"READ_JOL D",28,"F",40,2821,"Revenge","villian","Revenge","even",0,0
"READ_JOL D",28,"F",90,1773,"Balloon","pop","Balloon","pop",100,1
"READ_JOL D",28,"F",90,2278,"Strawberry","fruit","Strawberry","fruit",100,1
"READ_JOL D",28,"F",70,2498,"Favorite","best","Favorite","best",100,1
"READ_JOL D",28,"F",70,2831,"Panther","cat","Panther","cat",100,1
"READ_JOL D",28,"F",90,2184,"Breakable","glass","Breakable","glass",100,1
"READ_JOL D",28,"F",90,2529,"Coffin","death","Coffin","dead",0,0
"READ_JOL D",28,"F",70,3297,"Aircraft","plane","Aircraft","plane",100,1
"READ_JOL D",28,"F",70,2683,"Sardine","fish","Sardine","fish",100,1
"READ_JOL D",28,"F",90,1921,"League","baseball","League","baseball",100,1
"READ_JOL D",28,"F",40,5544,"Banker","monkey","Banker","money",0,0
"READ_JOL D",28,"F",90,2480,"Truthful","honest","Truthful","honest",100,1
"READ_JOL D",28,"F",90,1380,"Nap","sleep","Nap","sleep",100,1
"READ_JOL D",28,"F",70,2540,"Brawl","fight","Brawl","fight",100,1
"READ_JOL D",28,"S",60,3184,"Shave","razor","Shave","razor",100,1
"READ_JOL D",28,"S",70,3420,"Equal","rights","Equal","rights",100,1
"READ_JOL D",28,"S",90,2208,"Jar","mason","Jar","mason",100,1
"READ_JOL D",28,"S",90,1880,"Wax","candle","Wax","candle",100,1
"READ_JOL D",28,"S",70,4111,"Bracelet","wrist","Bracelet","wrist",100,1
"READ_JOL D",28,"S",10,2216,"Carbon","element","Carbon","element",100,1
"READ_JOL D",28,"S",70,3280,"Away","gone","Away","gone",100,1
"READ_JOL D",28,"S",90,4314,"Drink","water","Drink","water",100,1
"READ_JOL D",28,"S",10,2593,"Ground","earth","Ground","earth",100,1
"READ_JOL D",28,"S",90,2150,"Lonely","aone","Lonely","alone",0,0
"READ_JOL D",28,"S",90,1835,"Wet","dry","Wet","dry",100,1
"READ_JOL D",28,"S",50,2545,"Seatbelt","safety","Seatbelt","safety",100,1
"READ_JOL D",28,"S",90,1904,"Lie","truth","Lie","truth",100,1
"READ_JOL D",28,"S",90,2603,"Communication","social","Communication","phone",0,0
"READ_JOL D",28,"S",10,2792,"Reel","rod","Reel","rod",100,1
"READ_JOL D",28,"S",50,2906,"Tick","flea","Tick","flea",100,1
"READ_JOL D",28,"S",9,2609,"Noise","loud","Noise","loud",100,1
"READ_JOL D",28,"S",60,2933,"Have","obtain","Have","own",0,0
"READ_JOL D",28,"S",60,5101,"Temper","tantrm","Temper","tantrum",0,0
"READ_JOL D",28,"S",90,1886,"Tan","sun","Tan","sun",100,1
"READ_JOL D",28,"U",10,2589,"Maroon","ball","Maroon","justice",0,0
"READ_JOL D",28,"U",30,3845,"Cloth","clothes","Cloth","stretch",0,0
"READ_JOL D",28,"U",30,3606,"Steak","cow","Steak","give",0,0
"READ_JOL D",28,"U",10,2008,"Election","day","Election","maze",0,0
"READ_JOL D",28,"U",10,4613,"Charm","bracelet","Charm","vehicle",0,0
"READ_JOL D",28,"U",10,3240,"Obtain","get","Obtain","meat",0,0
"READ_JOL D",28,"U",10,2464,"Able","stackale","Able","crackle",0,0
"READ_JOL D",28,"U",0,3885,"Shake","milk","Shake","shell",0,0
"READ_JOL D",28,"U",10,4005,"Fiction","book","Fiction","listen",0,0
"READ_JOL D",28,"U",10,3499,"Joke","laugj","Joke","keys",0,0
"READ_JOL D",28,"U",10,3962,"Clothes","wear","Clothes","cake",0,0
"READ_JOL D",28,"U",10,5139,"Hate","love","Hate","name",0,0
"READ_JOL D",28,"U",10,2826,"Bang","head","Bang","fuzzy",0,0
"READ_JOL D",28,"U",10,3513,"Clear","cloudy","Clear","moat",0,0
"READ_JOL D",28,"U",10,2415,"Toil","trouble","Toil","lease",0,0
"READ_JOL D",28,"U",30,2492,"Sign","store","Sign","loan",0,0
"READ_JOL D",28,"U",10,1728,"Ounce","weight","Ounce","both",0,0
"READ_JOL D",28,"U",10,2877,"Morning","temperature","Morning","temperature",100,1
"READ_JOL D",28,"U",10,2087,"Children","mirror","Children","mirror",100,1
"READ_JOL D",28,"U",10,2773,"Scar","mantain","Scar","main",0,0
"READ_JOL D",4,"B",65,5768,"Delinquent","bad",NA,NA,NA,0
"READ_JOL D",4,"B",60,8836,"Digestion","stomach",NA,NA,NA,0
"READ_JOL D",4,"B",70,8563,"Wage","money",NA,NA,NA,0
"READ_JOL D",4,"B",60,9282,"Chisel","hammer",NA,NA,NA,0
"READ_JOL D",4,"B",45,7431,"Editor","news",NA,NA,NA,0
"READ_JOL D",4,"B",75,5762,"Hornet","sting",NA,NA,NA,0
"READ_JOL D",4,"B",70,8036,"Bitter","cold",NA,NA,NA,0
"READ_JOL D",4,"B",45,12142,"Root","plant",NA,NA,NA,0
"READ_JOL D",4,"B",75,10875,"Swan","bird",NA,NA,NA,0
"READ_JOL D",4,"B",45,6437,"Paw","dog",NA,NA,NA,0
"READ_JOL D",4,"B",45,9186,"Way","no",NA,NA,NA,0
"READ_JOL D",4,"B",40,7233,"Hygiene","clean",NA,NA,NA,0
"READ_JOL D",4,"B",50,9105,"Bridge","water",NA,NA,NA,0
"READ_JOL D",4,"B",35,6583,"Geology","rock",NA,NA,NA,0
"READ_JOL D",4,"B",60,7990,"Revolution","war",NA,NA,NA,0
"READ_JOL D",4,"B",65,8685,"Discussion","talk",NA,NA,NA,0
"READ_JOL D",4,"B",75,7947,"Herd","cow",NA,NA,NA,0
"READ_JOL D",4,"B",65,6007,"Credit","card",NA,NA,NA,0
"READ_JOL D",4,"B",25,6078,"Orchid","flower",NA,NA,NA,0
"READ_JOL D",4,"B",75,5496,"Tuna","fish",NA,NA,NA,0
"READ_JOL D",4,"F",80,6461,"Full","house",NA,NA,NA,0
"READ_JOL D",4,"F",75,11011,"Drink","water","Drink","water",100,1
"READ_JOL D",4,"F",35,6724,"Dark","scare",NA,NA,NA,0
"READ_JOL D",4,"F",35,6328,"Take","receive",NA,NA,NA,0
"READ_JOL D",4,"F",85,6250,"Height","growth",NA,NA,NA,0
"READ_JOL D",4,"F",75,5283,"Sentence","word",NA,NA,NA,0
"READ_JOL D",4,"F",45,8476,"Bug","hornet",NA,NA,NA,0
"READ_JOL D",4,"F",78,7622,"Math","division",NA,NA,NA,0
"READ_JOL D",4,"F",80,6633,"Law","practical",NA,NA,NA,0
"READ_JOL D",4,"F",75,6660,"Great","fantastic",NA,NA,NA,0
"READ_JOL D",4,"F",55,5811,"Key","latch",NA,NA,NA,0
"READ_JOL D",4,"F",70,10024,"Hot","warm",NA,NA,NA,0
"READ_JOL D",4,"F",50,9067,"Ball","play",NA,NA,NA,0
"READ_JOL D",4,"F",65,7004,"Work","place",NA,NA,NA,0
"READ_JOL D",4,"F",75,6209,"Hunger","games",NA,NA,NA,0
"READ_JOL D",4,"F",75,6285,"Sleep","drowsy",NA,NA,NA,0
"READ_JOL D",4,"F",55,8141,"Smell","stench","Smell","incense",0,0
"READ_JOL D",4,"F",65,8695,"Clothes","article","Clothes","cake",0,0
"READ_JOL D",4,"F",60,8218,"Plane","pilot",NA,NA,NA,0
"READ_JOL D",4,"F",80,6077,"Fire","burn",NA,NA,NA,0
"READ_JOL D",4,"S",35,6427,"Due","assignment",NA,NA,NA,0
"READ_JOL D",4,"S",65,7028,"Number","amount",NA,NA,NA,0
"READ_JOL D",4,"S",85,8180,"Location","site",NA,NA,NA,0
"READ_JOL D",4,"S",75,6428,"Dump","waste",NA,NA,NA,0
"READ_JOL D",4,"S",80,8177,"Trial","jury",NA,NA,NA,0
"READ_JOL D",4,"S",70,10304,"Architecture","design",NA,NA,NA,0
"READ_JOL D",4,"S",45,6447,"Grill","bar",NA,NA,NA,0
"READ_JOL D",4,"S",80,6538,"Kidney","liver",NA,NA,NA,0
"READ_JOL D",4,"S",65,5945,"Begin","end",NA,NA,NA,0
"READ_JOL D",4,"S",60,7580,"Blow","wind",NA,NA,NA,0
"READ_JOL D",4,"S",80,5117,"Pop","soda",NA,NA,NA,0
"READ_JOL D",4,"S",45,5702,"Wine","cheese",NA,NA,NA,0
"READ_JOL D",4,"S",87,6679,"Bathroom","toilet",NA,NA,NA,0
"READ_JOL D",4,"S",80,7986,"Lettuce","salad",NA,NA,NA,0
"READ_JOL D",4,"S",85,6671,"Shoe","foot",NA,NA,NA,0
"READ_JOL D",4,"S",75,6850,"Past","future",NA,NA,NA,0
"READ_JOL D",4,"S",45,7118,"Choice","decision",NA,NA,NA,0
"READ_JOL D",4,"S",80,4853,"Honey","sweet",NA,NA,NA,0
"READ_JOL D",4,"S",35,5927,"Baby","child",NA,NA,NA,0
"READ_JOL D",4,"S",85,4082,"Circle","round",NA,NA,NA,0
"READ_JOL D",4,"U",10,6370,"Pusher","clutter",NA,NA,NA,0
"READ_JOL D",4,"U",0,9049,"Dietary","supplement",NA,NA,NA,0
"READ_JOL D",4,"U",15,9081,"Park","hungry",NA,NA,NA,0
"READ_JOL D",4,"U",10,12733,"Lift","woman",NA,NA,NA,0
"READ_JOL D",4,"U",35,6588,"Soon","coming",NA,NA,NA,0
"READ_JOL D",4,"U",45,6356,"Discover","floor",NA,NA,NA,0
"READ_JOL D",4,"U",10,7454,"Death","coffin",NA,NA,NA,0
"READ_JOL D",4,"U",10,11637,"Debate","argue",NA,NA,NA,0
"READ_JOL D",4,"U",2,6460,"Artery","vein",NA,NA,NA,0
"READ_JOL D",4,"U",20,7996,"Fix","hand",NA,NA,NA,0
"READ_JOL D",4,"U",25,8182,"Machine","move",NA,NA,NA,0
"READ_JOL D",4,"U",65,5195,"Happy","car",NA,NA,NA,0
"READ_JOL D",4,"U",0,7878,"Allow","enable",NA,NA,NA,0
"READ_JOL D",4,"U",15,8332,"Art","word",NA,NA,NA,0
"READ_JOL D",4,"U",5,6730,"Strong","will",NA,NA,NA,0
"READ_JOL D",4,"U",10,7499,"Sugar","riddle",NA,NA,NA,0
"READ_JOL D",4,"U",3,5597,"Valley","add",NA,NA,NA,0
"READ_JOL D",4,"U",2,9613,"Cash","money",NA,NA,NA,0
"READ_JOL D",4,"U",10,10309,"Hide","scare",NA,NA,NA,0
"READ_JOL D",4,"U",5,9378,"King","queen",NA,NA,NA,0
"READ_JOL D",16,"B",75,3846,"Bad","good","Bad","delinquent",0,0
"READ_JOL D",16,"B",60,2135,"Stomach","digestion","Stomach","digestion",100,1
"READ_JOL D",16,"B",60,10968,"Money","bank","Money","wage",0,0
"READ_JOL D",16,"B",60,2617,"Hammer","","Hammer","chisel",NA,0
"READ_JOL D",16,"B",40,3813,"News","","News","editor",NA,0
"READ_JOL D",16,"B",80,3374,"Sting","hornet","Sting","hornet",100,1
"READ_JOL D",16,"B",60,3630,"Cold","bitter","Cold","chill",0,0
"READ_JOL D",16,"B",60,2271,"Plant","leaf","Plant","cactus",0,0
"READ_JOL D",16,"B",55,6193,"Bird","hawk","Bird","swan",0,0
"READ_JOL D",16,"B",70,3016,"Dog","paw","Dog","furry",0,0
"READ_JOL D",16,"B",40,2984,"Out","in","Out","way",0,0
"READ_JOL D",16,"B",60,14183,"Clean","tidy","Clean","hygiene",0,0
"READ_JOL D",16,"B",50,3624,"Water","sip","Water","bridge",0,0
"READ_JOL D",16,"B",80,2737,"Rock","","Rock","geology",NA,0
