"ExperimentName","Subject","Block","list","Procedure.Block.","cue_target","Direction","ListNum","JOL","RT","Procedure.Trial.","Type","Procedure.Block..1","cue_target.1","ListNum.1","Response","Procedure.Trial..1","Type.1"
"RL_JOL D",95,1,3,"BlockProc1","Fiction - Listen","U",69,30,13999,"StudyProc7","JOL","BlockProc1","Fiction - ?",69,"listen","recallproc1","recall"
"RL_JOL D",95,1,3,"BlockProc1","Joke - Keys","U",70,20,12293,"StudyProc7","JOL","BlockProc1","Joke - ?",70,"laugh","recallproc1","recall"
"RL_JOL D",95,1,3,"BlockProc1","Clothes - Cake","U",71,20,11565,"StudyProc7","JOL","BlockProc1","Clothes - ?",71,"stretch","recallproc1","recall"
"RL_JOL D",95,1,3,"BlockProc1","Hate - Name","U",72,30,11331,"StudyProc7","JOL","BlockProc1","Hate - ?",72,"name","recallproc1","recall"
"RL_JOL D",95,1,3,"BlockProc1","Bang - Fuzzy","U",73,20,13411,"StudyProc7","JOL","BlockProc1","Bang - ?",73,"pop","recallproc1","recall"
"RL_JOL D",95,1,3,"BlockProc1","Clear - Moat","U",74,0,12150,"StudyProc7","JOL","BlockProc1","Clear - ?",74,"sky","recallproc1","recall"
"RL_JOL D",95,1,3,"BlockProc1","Toil - Lease","U",75,0,17216,"StudyProc7","JOL","BlockProc1","Toil - ?",75,"soil","recallproc1","recall"
"RL_JOL D",95,1,3,"BlockProc1","Sign - Loan","U",76,50,12968,"StudyProc7","JOL","BlockProc1","Sign - ?",76,"loan","recallproc1","recall"
"RL_JOL D",95,1,3,"BlockProc1","Ounce - Both","U",77,0,15806,"StudyProc7","JOL","BlockProc1","Ounce - ?",77,"both","recallproc1","recall"
"RL_JOL D",95,1,3,"BlockProc1","Morning - Temperature","U",78,40,12845,"StudyProc7","JOL","BlockProc1","Morning - ?",78,"temperature","recallproc1","recall"
"RL_JOL D",95,1,3,"BlockProc1","Children - Mirror","U",79,30,13428,"StudyProc7","JOL","BlockProc1","Children - ?",79,"mirror","recallproc1","recall"
"RL_JOL D",95,1,3,"BlockProc1","Scar - Main","U",80,30,10966,"StudyProc7","JOL","BlockProc1","Scar - ?",80,"main","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Long - Extension","B",1,80,8363,"StudyProc3","JOL","BlockProc1","Long - ?",1,"EXPAND","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Game - Clue","B",2,78,8833,"StudyProc3","JOL","BlockProc1","Game - ?",2,"RULES","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Plant - Cactus","B",3,90,14457,"StudyProc3","JOL","BlockProc1","Plant - ?",3,"CACTUS","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Tie - Shoelace","B",4,70,15495,"StudyProc3","JOL","BlockProc1","Tie - ?",4,"SHOELACE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Mystery - Detective","B",5,90,8335,"StudyProc3","JOL","BlockProc1","Mystery - ?",5,"DETECTIVE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","End - Adjourn","B",6,90,5964,"StudyProc3","JOL","BlockProc1","End - ?",6,"AJOURN","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Dog - Furry","B",7,90,10826,"StudyProc3","JOL","BlockProc1","Dog - ?",7,"CAT","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Trash - Litter","B",8,80,15401,"StudyProc3","JOL","BlockProc1","Trash - ?",8,"LITTER","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Red - Cherry","B",9,80,9335,"StudyProc3","JOL","BlockProc1","Red - ?",9,"CHERRY","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Head - Scalp","B",10,80,9189,"StudyProc3","JOL","BlockProc1","Head - ?",10,"SCALP","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Car - Driver","B",11,70,5286,"StudyProc3","JOL","BlockProc1","Car - ?",11,"WINDSHIELD","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Cut - Chop","B",12,70,15171,"StudyProc3","JOL","BlockProc1","Cut - ?",12,"CHOP","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Donkey - Mule","B",13,70,11764,"StudyProc3","JOL","BlockProc1","Donkey - ?",13,"MULE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Paper - Document","B",14,75,14844,"StudyProc3","JOL","BlockProc1","Paper - ?",14,"DOCUMENT","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Smell - Incense","B",15,50,4844,"StudyProc3","JOL","BlockProc1","Smell - ?",15,"FOOD","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Eat - Dine","B",16,90,3599,"StudyProc3","JOL","BlockProc1","Eat - ?",16,"DINE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Scissors - Shears","B",17,50,7980,"StudyProc3","JOL","BlockProc1","Scissors - ?",17,"SHEATH","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Fight - Feud","B",18,90,4684,"StudyProc3","JOL","BlockProc1","Fight - ?",18,"BRAWL","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Cold - Chill","B",19,85,9812,"StudyProc3","JOL","BlockProc1","Cold - ?",19,"CHILLY","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Love - Affection","B",20,98,10349,"StudyProc3","JOL","BlockProc1","Love - ?",20,"AFFECTION","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Flip - Turn","F",21,50,14502,"StudyProc3","JOL","BlockProc1","Flip - ?",21,"TURN","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Windshield - Car","F",22,95,11932,"StudyProc3","JOL","BlockProc1","Windshield - ?",22,"CAR","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Villain - Bad","F",23,95,20172,"StudyProc3","JOL","BlockProc1","Villain - ?",23,"BAD","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Penguin - Bird","F",24,100,12796,"StudyProc3","JOL","BlockProc1","Penguin - ?",24,"BIRD","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Actress - Star","F",25,75,14211,"StudyProc3","JOL","BlockProc1","Actress - ?",25,"STAR","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Thimble - Thread","F",26,45,4162,"StudyProc3","JOL","BlockProc1","Thimble - ?",26,"CLOTHE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Revenge - Even","F",27,75,6304,"StudyProc3","JOL","BlockProc1","Revenge - ?",27,"EVEN","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Balloon - Pop","F",28,75,10099,"StudyProc3","JOL","BlockProc1","Balloon - ?",28,"POP","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Strawberry - Fruit","F",29,80,13075,"StudyProc3","JOL","BlockProc1","Strawberry - ?",29,"FRUIT","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Favorite - Best","F",30,100,11692,"StudyProc3","JOL","BlockProc1","Favorite - ?",30,"BEST","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Panther - Cat","F",31,78,10114,"StudyProc3","JOL","BlockProc1","Panther - ?",31,"CAT","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Breakable - Glass","F",32,90,12159,"StudyProc3","JOL","BlockProc1","Breakable - ?",32,"GLASS","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Coffin - Dead","F",33,100,4125,"StudyProc3","JOL","BlockProc1","Coffin - ?",33,"DEAD","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Aircraft - Plane","F",34,80,12065,"StudyProc3","JOL","BlockProc1","Aircraft - ?",34,"PLANE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Sardine - Fish","F",35,75,7039,"StudyProc3","JOL","BlockProc1","Sardine - ?",35,"FISH","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","League - Baseball","F",36,75,17584,"StudyProc3","JOL","BlockProc1","League - ?",36,"BASEBLL","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Banker - Money","F",37,75,10622,"StudyProc3","JOL","BlockProc1","Banker - ?",37,"MONEY","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Truthful - Honest","F",38,100,4451,"StudyProc3","JOL","BlockProc1","Truthful - ?",38,"HONEST","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Nap - Sleep","F",39,90,11228,"StudyProc3","JOL","BlockProc1","Nap - ?",39,"SLEEP","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Brawl - Fight","F",40,100,9232,"StudyProc3","JOL","BlockProc1","Brawl - ?",40,"FIGHT","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Shave - Razor","S",41,100,7337,"StudyProc7","JOL","BlockProc1","Shave - ?",41,"RAZOR","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Equal - Rights","S",42,60,10731,"StudyProc7","JOL","BlockProc1","Equal - ?",42,"RIGHTS","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Jar - Mason","S",43,90,6951,"StudyProc7","JOL","BlockProc1","Jar - ?",43,"MASON","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Wax - Candle","S",44,95,6551,"StudyProc7","JOL","BlockProc1","Wax - ?",44,"TAN","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Bracelet - Wrist","S",45,98,4609,"StudyProc7","JOL","BlockProc1","Bracelet - ?",45,"WRIST","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Carbon - Element","S",46,80,8319,"StudyProc7","JOL","BlockProc1","Carbon - ?",46,"ELEMENT","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Away - Gone","S",47,80,9887,"StudyProc7","JOL","BlockProc1","Away - ?",47,"GONE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Drink - Water","S",48,89,5916,"StudyProc7","JOL","BlockProc1","Drink - ?",48,"WATER","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Ground - Earth","S",49,90,5428,"StudyProc7","JOL","BlockProc1","Ground - ?",49,"EARTH","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Lonely - Alone","S",50,90,3007,"StudyProc7","JOL","BlockProc1","Lonely - ?",50,"ALONE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Wet - Dry","S",51,76,6577,"StudyProc7","JOL","BlockProc1","Wet - ?",51,"DRY","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Seatbelt - Safety","S",52,100,2920,"StudyProc7","JOL","BlockProc1","Seatbelt - ?",52,"SAFETY","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Lie - Truth","S",53,100,10763,"StudyProc7","JOL","BlockProc1","Lie - ?",53,"TRUTH","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Communication - Phone","S",54,100,11135,"StudyProc7","JOL","BlockProc1","Communication - ?",54,"PHONE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Reel - Rod","S",55,5,8417,"StudyProc7","JOL","BlockProc1","Reel - ?",55,"ROD","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Tick - Flea","S",56,95,8865,"StudyProc7","JOL","BlockProc1","Tick - ?",56,"FLEA","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Noise - Loud","S",57,97,8001,"StudyProc7","JOL","BlockProc1","Noise - ?",57,"LOUD","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Have - Own","S",58,75,9065,"StudyProc7","JOL","BlockProc1","Have - ?",58,"OWN","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Temper - Tantrum","S",59,100,4013,"StudyProc7","JOL","BlockProc1","Temper - ?",59,"TANTURM","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Tan - Sun","S",60,90,7834,"StudyProc7","JOL","BlockProc1","Tan - ?",60,"SUN","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Maroon - Justice","U",61,0,3826,"StudyProc7","JOL","BlockProc1","Maroon - ?",61,"MAD","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Cloth - Stretch","U",62,10,4965,"StudyProc7","JOL","BlockProc1","Cloth - ?",62,"STRETCH","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Steak - Give","U",63,20,7129,"StudyProc7","JOL","BlockProc1","Steak - ?",63,"GIVE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Election - Maze","U",64,0,3759,"StudyProc7","JOL","BlockProc1","Election - ?",64,"MAZE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Charm - Vehicle","U",65,0,2543,"StudyProc7","JOL","BlockProc1","Charm - ?",65,"LOV","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Obtain - Meat","U",66,0,3145,"StudyProc7","JOL","BlockProc1","Obtain - ?",66,"HAVE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Able - Crackle","U",67,0,5460,"StudyProc7","JOL","BlockProc1","Able - ?",67,"ABLE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Shake - Shell","U",68,0,4496,"StudyProc7","JOL","BlockProc1","Shake - ?",68,"EAT","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Fiction - Listen","U",69,45,4240,"StudyProc7","JOL","BlockProc1","Fiction - ?",69,"LISTEN","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Joke - Keys","U",70,0,4921,"StudyProc7","JOL","BlockProc1","Joke - ?",70,"LAUGH","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Clothes - Cake","U",71,50,17006,"StudyProc7","JOL","BlockProc1","Clothes - ?",71,"CAKE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Hate - Name","U",72,0,2004,"StudyProc7","JOL","BlockProc1","Hate - ?",72,"LOVE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Bang - Fuzzy","U",73,0,3284,"StudyProc7","JOL","BlockProc1","Bang - ?",73,"LOUD","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Clear - Moat","U",74,0,3086,"StudyProc7","JOL","BlockProc1","Clear - ?",74,"SKIN","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Toil - Lease","U",75,5,3844,"StudyProc7","JOL","BlockProc1","Toil - ?",75,"SIGN","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Sign - Loan","U",76,50,8771,"StudyProc7","JOL","BlockProc1","Sign - ?",76,"LOAN","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Ounce - Both","U",77,0,2363,"StudyProc7","JOL","BlockProc1","Ounce - ?",77,"GIVE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Morning - Temperature","U",78,70,9469,"StudyProc7","JOL","BlockProc1","Morning - ?",78,"TEMPATURE","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Children - Mirror","U",79,0,3002,"StudyProc7","JOL","BlockProc1","Children - ?",79,"PARENTS","recallproc1","recall"
"RL_JOL D",96,1,3,"BlockProc1","Scar - Main","U",80,0,3702,"StudyProc7","JOL","BlockProc1","Scar - ?",80,"CUT","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Long - Extension","B",1,20,6164,"StudyProc3","JOL","BlockProc1","Long - ?",1,"","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Game - Clue","B",2,50,6567,"StudyProc3","JOL","BlockProc1","Game - ?",2,"play","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Plant - Cactus","B",3,100,6139,"StudyProc3","JOL","BlockProc1","Plant - ?",3,"tree","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Tie - Shoelace","B",4,100,3361,"StudyProc3","JOL","BlockProc1","Tie - ?",4,"shoelace","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Mystery - Detective","B",5,100,9154,"StudyProc3","JOL","BlockProc1","Mystery - ?",5,"detective","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","End - Adjourn","B",6,100,5223,"StudyProc3","JOL","BlockProc1","End - ?",6,"finish","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Dog - Furry","B",7,30,10312,"StudyProc3","JOL","BlockProc1","Dog - ?",7,"furry","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Trash - Litter","B",8,30,3738,"StudyProc3","JOL","BlockProc1","Trash - ?",8,"","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Red - Cherry","B",9,80,6525,"StudyProc3","JOL","BlockProc1","Red - ?",9,"","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Head - Scalp","B",10,100,3536,"StudyProc3","JOL","BlockProc1","Head - ?",10,"scalp","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Car - Driver","B",11,40,23576,"StudyProc3","JOL","BlockProc1","Car - ?",11,"driver","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Cut - Chop","B",12,100,2208,"StudyProc3","JOL","BlockProc1","Cut - ?",12,"chop","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Donkey - Mule","B",13,100,3018,"StudyProc3","JOL","BlockProc1","Donkey - ?",13,"mule","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Paper - Document","B",14,100,5242,"StudyProc3","JOL","BlockProc1","Paper - ?",14,"book","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Smell - Incense","B",15,100,8913,"StudyProc3","JOL","BlockProc1","Smell - ?",15,"inscense","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Eat - Dine","B",16,100,5031,"StudyProc3","JOL","BlockProc1","Eat - ?",16,"dinner","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Scissors - Shears","B",17,100,4833,"StudyProc3","JOL","BlockProc1","Scissors - ?",17,"shears","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Fight - Feud","B",18,100,3261,"StudyProc3","JOL","BlockProc1","Fight - ?",18,"tussel","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Cold - Chill","B",19,100,7297,"StudyProc3","JOL","BlockProc1","Cold - ?",19,"chill","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Love - Affection","B",20,100,3429,"StudyProc3","JOL","BlockProc1","Love - ?",20,"tender","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Flip - Turn","F",21,100,3854,"StudyProc3","JOL","BlockProc1","Flip - ?",21,"turn","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Windshield - Car","F",22,20,7579,"StudyProc3","JOL","BlockProc1","Windshield - ?",22,"car","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Villain - Bad","F",23,20,6384,"StudyProc3","JOL","BlockProc1","Villain - ?",23,"bad","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Penguin - Bird","F",24,100,3538,"StudyProc3","JOL","BlockProc1","Penguin - ?",24,"bird","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Actress - Star","F",25,100,5430,"StudyProc3","JOL","BlockProc1","Actress - ?",25,"star","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Thimble - Thread","F",26,100,3023,"StudyProc3","JOL","BlockProc1","Thimble - ?",26,"thread","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Revenge - Even","F",27,100,6793,"StudyProc3","JOL","BlockProc1","Revenge - ?",27,"even","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Balloon - Pop","F",28,100,8256,"StudyProc3","JOL","BlockProc1","Balloon - ?",28,"pop","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Strawberry - Fruit","F",29,100,6615,"StudyProc3","JOL","BlockProc1","Strawberry - ?",29,"fruit","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Favorite - Best","F",30,20,12031,"StudyProc3","JOL","BlockProc1","Favorite - ?",30,"best","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Panther - Cat","F",31,100,4587,"StudyProc3","JOL","BlockProc1","Panther - ?",31,"cat","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Breakable - Glass","F",32,20,3802,"StudyProc3","JOL","BlockProc1","Breakable - ?",32,"glass","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Coffin - Dead","F",33,100,6726,"StudyProc3","JOL","BlockProc1","Coffin - ?",33,"dead","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Aircraft - Plane","F",34,100,5850,"StudyProc3","JOL","BlockProc1","Aircraft - ?",34,"plane","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Sardine - Fish","F",35,90,17686,"StudyProc3","JOL","BlockProc1","Sardine - ?",35,"fish","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","League - Baseball","F",36,40,4828,"StudyProc3","JOL","BlockProc1","League - ?",36,"baseball","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Banker - Money","F",37,100,6990,"StudyProc3","JOL","BlockProc1","Banker - ?",37,"money","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Truthful - Honest","F",38,50,10487,"StudyProc3","JOL","BlockProc1","Truthful - ?",38,"honest","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Nap - Sleep","F",39,100,3567,"StudyProc3","JOL","BlockProc1","Nap - ?",39,"sleep","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Brawl - Fight","F",40,100,5377,"StudyProc3","JOL","BlockProc1","Brawl - ?",40,"fight","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Shave - Razor","S",41,100,7205,"StudyProc7","JOL","BlockProc1","Shave - ?",41,"razor","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Equal - Rights","S",42,100,10463,"StudyProc7","JOL","BlockProc1","Equal - ?",42,"rights","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Jar - Mason","S",43,10,5681,"StudyProc7","JOL","BlockProc1","Jar - ?",43,"mason","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Wax - Candle","S",44,90,3940,"StudyProc7","JOL","BlockProc1","Wax - ?",44,"candle","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Bracelet - Wrist","S",45,50,6215,"StudyProc7","JOL","BlockProc1","Bracelet - ?",45,"wrist","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Carbon - Element","S",46,NA,66,"StudyProc7","JOL","BlockProc1","Carbon - ?",46,"moon","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Away - Gone","S",47,100,3387,"StudyProc7","JOL","BlockProc1","Away - ?",47,"gone","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Drink - Water","S",48,100,4282,"StudyProc7","JOL","BlockProc1","Drink - ?",48,"water","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Ground - Earth","S",49,100,13326,"StudyProc7","JOL","BlockProc1","Ground - ?",49,"earth","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Lonely - Alone","S",50,100,5269,"StudyProc7","JOL","BlockProc1","Lonely - ?",50,"alone","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Wet - Dry","S",51,70,5238,"StudyProc7","JOL","BlockProc1","Wet - ?",51,"dry","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Seatbelt - Safety","S",52,40,8180,"StudyProc7","JOL","BlockProc1","Seatbelt - ?",52,"safety","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Lie - Truth","S",53,0,4976,"StudyProc7","JOL","BlockProc1","Lie - ?",53,"truth","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Communication - Phone","S",54,90,4770,"StudyProc7","JOL","BlockProc1","Communication - ?",54,"phone","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Reel - Rod","S",55,100,3477,"StudyProc7","JOL","BlockProc1","Reel - ?",55,"rod","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Tick - Flea","S",56,100,2383,"StudyProc7","JOL","BlockProc1","Tick - ?",56,"flea","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Noise - Loud","S",57,90,3607,"StudyProc7","JOL","BlockProc1","Noise - ?",57,"loud","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Have - Own","S",58,90,7899,"StudyProc7","JOL","BlockProc1","Have - ?",58,"obtain","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Temper - Tantrum","S",59,0,6575,"StudyProc7","JOL","BlockProc1","Temper - ?",59,"angry","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Tan - Sun","S",60,80,4310,"StudyProc7","JOL","BlockProc1","Tan - ?",60,"sun","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Maroon - Justice","U",61,0,7566,"StudyProc7","JOL","BlockProc1","Maroon - ?",61,"red","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Cloth - Stretch","U",62,0,4438,"StudyProc7","JOL","BlockProc1","Cloth - ?",62,"line","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Steak - Give","U",63,0,3908,"StudyProc7","JOL","BlockProc1","Steak - ?",63,"","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Election - Maze","U",64,30,3591,"StudyProc7","JOL","BlockProc1","Election - ?",64,"job","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Charm - Vehicle","U",65,0,5460,"StudyProc7","JOL","BlockProc1","Charm - ?",65,"bracelet","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Obtain - Meat","U",66,0,4320,"StudyProc7","JOL","BlockProc1","Obtain - ?",66,"have","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Able - Crackle","U",67,0,2627,"StudyProc7","JOL","BlockProc1","Able - ?",67,"hand","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Shake - Shell","U",68,10,5877,"StudyProc7","JOL","BlockProc1","Shake - ?",68,"toss","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Fiction - Listen","U",69,0,5427,"StudyProc7","JOL","BlockProc1","Fiction - ?",69,"listen","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Joke - Keys","U",70,0,1917,"StudyProc7","JOL","BlockProc1","Joke - ?",70,"laugh","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Clothes - Cake","U",71,0,4079,"StudyProc7","JOL","BlockProc1","Clothes - ?",71,"cake","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Hate - Name","U",72,0,4729,"StudyProc7","JOL","BlockProc1","Hate - ?",72,"dislike","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Bang - Fuzzy","U",73,0,2660,"StudyProc7","JOL","BlockProc1","Bang - ?",73,"pop","recallproc1","recall"
"RL_JOL D",97,1,3,"BlockProc1","Clear - Moat","U",74,0,5930,"StudyProc7","JOL","BlockProc1","Clear - ?",74,"","recallproc1","recall"
